date,open,high,low,close,volume,ma5,ma20,ma60,ma120,label,qty,order_price,order_type,stock_code,chart_return_pct
2005-04-25,54520.359375,56176.671875,54520.359375,55555.5546875,3332,55403.7265625,57239.4755859375,56595.353190104164,52986.54251302083,BUY,36,55555.5546875,시장가,001045,1.47
2005-04-26,55693.58203125,56176.671875,55693.58203125,56176.671875,1014,55721.18671875,56966.8736328125,56719.5767578125,53072.80888671875,HOLD,0,,,001045,1.47
2005-04-27,55900.62109375,56521.73828125,55486.54296875,56521.73828125,6375,55997.2390625,56735.6796875,56844.9505859375,53156.19973958333,HOLD,0,,,001045,1.47
2005-04-28,57004.83203125,57556.9375,55969.6328125,56935.81640625,6665,56204.278125,56525.1896484375,56966.873697916664,53243.041243489584,HOLD,0,,,001045,1.47
2005-04-29,55486.54296875,57971.015625,55486.54296875,57971.015625,12751,56632.159375,56394.06484375,57095.69817708333,53326.43209635417,HOLD,0,,,001045,1.47
2005-05-02,56728.77734375,58247.06640625,56728.77734375,57971.015625,5143,57115.2515625,56325.0517578125,57224.52265625,53407.52252604167,HOLD,0,,,001045,1.47
2005-05-03,57142.85546875,57971.015625,57142.85546875,57832.98828125,1086,57446.51484375,56249.1373046875,57351.0466796875,53484.587174479166,HOLD,0,,,001045,1.47
2005-05-04,57902,57902,56590.75390625,57694.9609375,1593,57681.159375,56235.3345703125,57475.270247395834,53558.20113932292,HOLD,0,,,001045,1.47
2005-05-05,57694.9609375,57694.9609375,57694.9609375,57694.9609375,0,57832.98828125,56224.9826171875,57599.493815104164,53631.815104166664,HOLD,0,,,001045,1.47
2005-05-06,56590.75390625,56866.8046875,56176.671875,56797.79296875,6810,57598.34375,56235.3345703125,57699.562825520836,53703.128678385416,HOLD,0,,,001045,1.47
2005-05-09,55762.59375,55969.6328125,55486.54296875,55900.62109375,3115,57184.26484375,56256.0384765625,57765.125260416666,53766.39069010417,HOLD,0,,,001045,1.47
2005-05-10,55900.62109375,55900.62109375,54796.41015625,55831.609375,10143,56783.9890625,56252.587890625,57806.53313802083,53829.07760416667,HOLD,0,,,001045,1.47
2005-05-11,55831.609375,55831.609375,55141.4765625,55210.48828125,3115,56287.09453125,56231.8837890625,57829.5375,53881.987630208336,HOLD,0,,,001045,1.47
2005-05-12,55900.62109375,57280.8828125,55900.62109375,56590.75390625,7317,56066.253125,56300.8970703125,57868.64498697917,53956.75185546875,HOLD,0,,,001045,1.47
2005-05-13,55279.50390625,57004.83203125,55279.50390625,57004.83203125,1231,56107.6609375,56390.6142578125,57903.1515625,54033.24140625,HOLD,0,,,001045,1.47
2005-05-16,57004.83203125,57004.83203125,55900.62109375,56383.71484375,2970,56204.2796875,56476.8806640625,57920.4048828125,54100.52919921875,HOLD,0,,,001045,1.47
2005-05-17,55762.59375,57073.84375,55762.59375,55900.62109375,16446,56218.08203125,56542.4431640625,57908.902669270836,54155.16458333333,HOLD,0,,,001045,1.47
2005-05-18,56383.71484375,56452.7265625,55900.62109375,56452.7265625,507,56466.5296875,56608.0056640625,57899.700911458334,54212.675520833334,HOLD,0,,,001045,1.47
