date,open,high,low,close,volume,ma5,ma20,ma60,ma120,label,qty,order_price,order_type,stock_code,chart_return_pct
2025-04-04,9770,9980,9630,9950,986257,10164,10520.5,11083.5,10576.916666666666,BUY,1534,9950,시장가,138930,0.60
2025-04-07,9770,9770,9360,9450,1757026,10004,10476,11067.666666666666,10579.25,HOLD,0,,,138930,0.60
2025-04-08,9500,9550,9350,9390,1395943,9792,10428,11049.333333333334,10580.666666666666,HOLD,0,,,138930,0.60
2025-04-09,9260,9410,9260,9300,1313616,9590,10366,11030.5,10581.333333333334,HOLD,0,,,138930,0.60
2025-04-10,9550,9750,9480,9710,1598936,9560,10335.5,11019,10584.083333333334,HOLD,0,,,138930,0.60
2025-04-11,9550,9680,9530,9660,1225604,9502,10294,11004,10585.833333333334,HOLD,0,,,138930,0.60
2025-04-14,9630,9870,9630,9800,700973,9572,10234,10985,10587.666666666666,HOLD,0,,,138930,0.60
2025-04-15,9790,10000,9790,9970,765828,9688,10183,10965,10590.083333333334,HOLD,0,,,138930,0.60
2025-04-16,9960,10120,9940,10080,736117,9844,10132,10939.833333333334,10592.75,HOLD,0,,,138930,0.60
2025-04-17,10130,10170,9980,10010,640973,9904,10082.5,10913.833333333334,10596.333333333334,SELL,1534,10010,시장가,138930,0.60
