date,open,high,low,close,volume,ma5,ma20,ma60,ma120,label,qty,order_price,order_type,stock_code,chart_return_pct
2018-06-27,15650,15950,15300,15300,842389,15390,16380,17571.666666666668,16756.666666666668,BUY,1037,15300,시장가,028050,7.51
2018-06-28,15500,16100,15500,15700,1715816,15550,16237.5,17525,16784.166666666668,HOLD,0,,,028050,7.51
2018-06-29,15800,15850,15150,15650,1362620,15600,16107.5,17484.166666666668,16805.833333333332,HOLD,0,,,028050,7.51
2018-07-02,15550,15750,14900,14950,1056619,15420,15932.5,17439.166666666668,16822.5,HOLD,0,,,028050,7.51
2018-07-03,15250,15300,14850,15150,951074,15350,15825,17395.833333333332,16833.75,HOLD,0,,,028050,7.51
2018-07-04,15050,15600,15050,15450,602862,15380,15715,17365,16847.083333333332,HOLD,0,,,028050,7.51
2018-07-05,15500,15550,15000,15050,801011,15250,15610,17314.166666666668,16856.666666666668,HOLD,0,,,028050,7.51
2018-07-06,15100,15500,15000,15450,782078,15210,15530,17269.166666666668,16866.25,HOLD,0,,,028050,7.51
2018-07-09,15550,15600,15250,15400,714584,15300,15460,17220.833333333332,16865.416666666668,HOLD,0,,,028050,7.51
2018-07-10,15700,15750,15350,15500,602967,15370,15392.5,17171.666666666668,16865.416666666668,HOLD,0,,,028050,7.51
2018-07-11,15300,15600,15200,15450,715135,15370,15355,17118.333333333332,16864.166666666668,HOLD,0,,,028050,7.51
2018-07-12,15500,15500,14800,14950,1583891,15350,15310,17060,16859.583333333332,HOLD,0,,,028050,7.51
2018-07-13,14950,15350,14950,15200,990597,15300,15292.5,17004.166666666668,16863.75,HOLD,0,,,028050,7.51
2018-07-16,15150,15450,15050,15200,544781,15260,15297.5,16949.166666666668,16870,HOLD,0,,,028050,7.51
2018-07-17,15150,15250,14900,15000,599432,15160,15322.5,16900,16873.333333333332,HOLD,0,,,028050,7.51
2018-07-18,15100,15400,14750,14850,958014,15040,15295,16846.666666666668,16871.666666666668,HOLD,0,,,028050,7.51
2018-07-19,14900,15000,14700,14800,718096,15010,15290,16781.666666666668,16869.583333333332,HOLD,0,,,028050,7.51
2018-07-20,14850,15100,14800,14900,480831,14950,15265,16728.333333333332,16862.083333333332,HOLD,0,,,028050,7.51
2018-07-23,15000,15750,14950,15550,1513961,15020,15250,16696.666666666668,16859.583333333332,HOLD,0,,,028050,7.51
2018-07-24,15700,16100,15550,15900,1187701,15200,15270,16665.833333333332,16851.666666666668,HOLD,0,,,028050,7.51
2018-07-25,16000,16350,15750,16300,1124999,15490,15320,16653.333333333332,16842.916666666668,HOLD,0,,,028050,7.51
2018-07-26,16500,16700,15950,16000,1306369,15730,15335,16630.833333333332,16830.416666666668,SELL,518,16000,시장가,028050,7.51
2018-07-27,16200,16300,15950,16100,801075,15970,15357.5,16613.333333333332,16818.75,HOLD,0,,,028050,7.51
2018-07-30,16050,17000,16050,16650,2278395,16190,15442.5,16591.666666666668,16811.666666666668,HOLD,0,,,028050,7.51
2018-07-31,16500,17000,16350,17000,1288994,16410,15535,16585,16811.666666666668,HOLD,0,,,028050,7.51
2018-08-01,17050,17050,16500,16700,1114524,16490,15597.5,16575.833333333332,16805.833333333332,HOLD,0,,,028050,7.51
2018-08-02,16800,17200,16650,16750,1308758,16640,15682.5,16561.666666666668,16806.25,HOLD,0,,,028050,7.51
2018-08-03,16950,17200,16700,17200,1115963,16860,15770,16560.833333333332,16812.5,HOLD,0,,,028050,7.51
2018-08-06,17200,17300,16600,16700,710418,16870,15835,16552.5,16826.666666666668,HOLD,0,,,028050,7.51
2018-08-07,16800,17100,16550,16900,822879,16850,15905,16545.833333333332,16841.25,HOLD,0,,,028050,7.51
2018-08-08,16900,17000,16700,16900,891871,16890,15977.5,16531.666666666668,16861.25,SELL,518,16900,시장가,028050,7.51
2018-08-09,17000,17150,16450,16550,939251,16850,16057.5,16492.5,16875,HOLD,0,,,028050,7.51
2018-08-10,16600,16700,16300,16500,807649,16710,16122.5,16448.333333333332,16890.833333333332,HOLD,0,,,028050,7.51
2018-08-13,16350,16750,16250,16400,679399,16650,16182.5,16399.166666666668,16898.75,HOLD,0,,,028050,7.51
2018-08-14,16550,16600,16350,16400,833810,16550,16252.5,16343.333333333334,16900.833333333332,HOLD,0,,,028050,7.51
2018-08-16,16250,16250,16000,16150,881491,16400,16317.5,16275.833333333334,16900.833333333332,HOLD,0,,,028050,7.51
2018-08-17,16200,16250,15750,15800,967160,16250,16367.5,16225,16897.5,SELL,1,15800,시장가,028050,7.51
