date,open,high,low,close,volume,ma5,ma20,ma60,ma120,label,qty,order_price,order_type,stock_code,chart_return_pct
2008-10-22,59500,60400,54400,57200,203961,60220,78590,108321.66666666667,123398.33333333333,BUY,47,57200,시장가,010130,36.21
2008-10-23,52300,53900,49500,52200,179587,57920,75675,106858.33333333333,122695.83333333333,HOLD,0,,,010130,36.21
2008-10-24,51100,52300,44400,44400,197264,55080,72870,105215,121911.66666666667,HOLD,0,,,010130,36.21
2008-10-27,42100,45000,39750,42200,298425,51500,70340,103535,121109.16666666667,HOLD,0,,,010130,36.21
2008-10-28,39400,46350,38050,46350,454374,48470,67922.5,102057.5,120307.91666666667,HOLD,0,,,010130,36.21
2008-10-29,50100,52700,40100,48000,406128,46630,65792.5,100532.5,119482.91666666667,HOLD,0,,,010130,36.21
2008-10-30,52100,55200,51000,55200,290893,47230,64122.5,99144.16666666667,118713.75,BUY,47,55200,시장가,010130,36.21
2008-10-31,56500,63400,55300,61300,441416,50610,62757.5,97857.5,118007.91666666667,HOLD,0,,,010130,36.21
2008-11-03,63500,70000,61000,67000,363981,55570,61997.5,96857.5,117316.25,HOLD,0,,,010130,36.21
2008-11-04,66900,67000,61700,66400,230382,59580,61117.5,95805.83333333333,116665.41666666667,HOLD,0,,,010130,36.21
2008-11-05,70000,76400,69100,74000,447275,64780,61057.5,94914.16666666667,116123.75,HOLD,0,,,010130,36.21
2008-11-06,68100,70000,63000,66000,186622,66940,60802.5,93914.16666666667,115494.58333333333,HOLD,0,,,010130,36.21
2008-11-07,61400,69400,59500,68500,290281,68380,60837.5,92955.83333333333,114894.58333333333,HOLD,0,,,010130,36.21
2008-11-10,68500,74400,68500,71300,472223,69240,60782.5,92060.83333333333,114347.08333333333,HOLD,0,,,010130,36.21
2008-11-11,68500,70000,66400,69500,263109,69860,60417.5,91160.83333333333,113784.58333333333,HOLD,0,,,010130,36.21
2008-11-12,66100,69200,65100,65100,162600,68080,59927.5,90179.16666666667,113185.41666666667,BUY,47,65100,시장가,010130,36.21
2008-11-13,61000,63000,57000,63000,206723,67480,59892.5,89104.16666666667,112543.75,HOLD,0,,,010130,36.21
2008-11-14,66500,67100,63100,63200,146304,66420,60122.5,88032.5,111974.58333333333,HOLD,0,,,010130,36.21
2008-11-17,62500,63600,60700,62100,111869,64580,60222.5,86967.5,111387.91666666667,HOLD,0,,,010130,36.21
2008-11-18,61200,62600,59000,59900,96807,62660,60142.5,85874.16666666667,110812.08333333333,HOLD,0,,,010130,36.21
2008-11-19,60100,60800,56000,56000,133214,60840,60082.5,84707.5,110195.41666666667,HOLD,0,,,010130,36.21
2008-11-20,51300,52900,49950,50500,91460,58340,59997.5,83382.5,109516.25,HOLD,0,,,010130,36.21
2008-11-21,48150,58000,46650,58000,147813,57300,60677.5,82232.5,108899.58333333333,HOLD,0,,,010130,36.21
