date,open,high,low,close,volume,ma5,ma20,ma60,ma120,label,qty,order_price,order_type,stock_code,chart_return_pct
2023-11-28,20350,20600,19930,20050,74759,20300,23182.5,24930,21163.583333333332,BUY,2318,20050,시장가,053080,-30.90
2023-11-29,20400,20400,19400,19790,136676,20118,22922,24798.166666666668,21245.5,HOLD,0,,,053080,-30.90
2023-11-30,19600,20500,19400,20200,84849,20088,22632,24673.166666666668,21331.416666666668,HOLD,0,,,053080,-30.90
2023-12-01,20350,20850,19970,19970,91261,20012,22305.5,24532.666666666668,21416.916666666668,HOLD,0,,,053080,-30.90
2023-12-04,19890,19890,17970,19600,177156,19922,21890.5,24395.166666666668,21498,HOLD,0,,,053080,-30.90
2023-12-05,19350,19850,18690,18920,117336,19696,21539,24248.833333333332,21573.5,HOLD,0,,,053080,-30.90
2023-12-06,18830,19110,18570,18860,82573,19510,21224.5,24134,21647,HOLD,0,,,053080,-30.90
2023-12-07,18870,18870,18010,18300,127329,19130,20889.5,24031.5,21717.166666666668,HOLD,0,,,053080,-30.90
2023-12-08,18490,18600,17940,18350,118823,18806,20557,23919,21786.166666666668,HOLD,0,,,053080,-30.90
2023-12-11,18410,18660,17770,17840,161928,18454,20276.5,23809.666666666668,21850.583333333332,HOLD,0,,,053080,-30.90
2023-12-12,17750,18840,17200,18810,281732,18432,20064.5,23713.166666666668,21922.333333333332,HOLD,0,,,053080,-30.90
2023-12-13,18700,18950,18150,18270,100563,18314,19873,23605.166666666668,21992,HOLD,0,,,053080,-30.90
2023-12-14,18300,18650,18020,18170,90275,18288,19641.5,23488.833333333332,22060.583333333332,HOLD,0,,,053080,-30.90
2023-12-15,18450,18760,18070,18130,87803,18244,19470.5,23366,22128.416666666668,HOLD,0,,,053080,-30.90
2023-12-18,18160,18530,18090,18270,113475,18330,19309,23238.833333333332,22197.75,HOLD,0,,,053080,-30.90
2023-12-19,18500,18500,18060,18280,60660,18224,19163,23124.333333333332,22266.75,SELL,231,18280,시장가,053080,-30.90
2023-12-20,18400,18790,18250,18340,84514,18238,19045,23009.166666666668,22335.416666666668,HOLD,0,,,053080,-30.90
2023-12-21,18340,21250,18190,18400,701024,18284,18947.5,22907.5,22405.5,HOLD,0,,,053080,-30.90
2023-12-22,19400,19400,18400,18510,125679,18360,18855.5,22804.333333333332,22473.083333333332,HOLD,0,,,053080,-30.90
2023-12-26,18000,18380,17300,17300,182690,18166,18718,22683.5,22525.5,HOLD,0,,,053080,-30.90
2023-12-27,17260,17990,16960,17750,77739,18060,18603,22567.666666666668,22568.75,HOLD,0,,,053080,-30.90
2023-12-28,17640,17670,17300,17540,65760,17900,18490.5,22420.833333333332,22610.083333333332,HOLD,0,,,053080,-30.90
2024-01-02,17390,17480,16900,17000,128027,17620,18330.5,22291.666666666668,22648.833333333332,HOLD,0,,,053080,-30.90
2024-01-03,17000,17000,16240,16590,177291,17236,18161.5,22161.5,22687.75,HOLD,0,,,053080,-30.90
2024-01-04,16410,16570,16070,16320,89510,17040,17997.5,22025.166666666668,22724.75,HOLD,0,,,053080,-30.90
2024-01-05,16400,16500,16100,16160,77350,16722,17859.5,21866.166666666668,22760.5,HOLD,0,,,053080,-30.90
2024-01-08,16160,16190,15610,15890,114518,16392,17711,21686,22790,HOLD,0,,,053080,-30.90
2024-01-09,15910,16100,15620,15670,89368,16126,17579.5,21467.166666666668,22819.75,BUY,270,15670,시장가,053080,-30.90
2024-01-10,15560,15900,15240,15270,109530,15862,17425.5,21251.666666666668,22845.416666666668,HOLD,0,,,053080,-30.90
2024-01-11,15400,15620,15120,15350,82019,15668,17301,21075.833333333332,22869.666666666668,HOLD,0,,,053080,-30.90
2024-01-12,15350,15350,14730,14830,100091,15402,17102,20884.666666666668,22888.666666666668,HOLD,0,,,053080,-30.90
2024-01-15,14910,14970,14580,14350,17468,15094,16906,20694.666666666668,22897.5,HOLD,0,,,053080,-30.90
2024-01-16,14360,14610,14030,14130,74310,14786,16704,20506.833333333332,22875.25,HOLD,0,,,053080,-30.90
2024-01-17,14270,14340,13690,13760,111609,14484,16485.5,20332,22838.083333333332,HOLD,0,,,053080,-30.90
2024-01-18,13770,14100,13510,13940,85836,14202,16269,20173.5,22785.916666666668,HOLD,0,,,053080,-30.90
2024-01-19,14100,14350,13610,13720,109999,13980,16041,19955.5,22725.25,HOLD,0,,,053080,-30.90
2024-01-22,13780,14000,13320,13500,157409,13810,15799,19742.166666666668,22656.5,HOLD,0,,,053080,-30.90
2024-01-23,13310,13570,13250,13320,91921,13648,15545,19531.666666666668,22590,HOLD,0,,,053080,-30.90
2024-01-24,13210,13500,13030,13150,94395,13526,15277,19300,22518.75,HOLD,0,,,053080,-30.90
2024-01-25,13130,14110,12900,13920,297227,13522,15108,19084.5,22440.166666666668,HOLD,0,,,053080,-30.90
2024-01-26,14000,14820,13000,14530,287660,13684,14947,18910.833333333332,22369.166666666668,HOLD,0,,,053080,-30.90
2024-01-29,15130,16920,15040,15770,900811,14138,14858.5,18757,22286.833333333332,HOLD,0,,,053080,-30.90
2024-01-30,15770,17000,14800,16920,435684,14858,14854.5,18605.666666666668,22225.333333333332,HOLD,0,,,053080,-30.90
2024-01-31,17700,18500,15500,15500,756871,15328,14800,18422.333333333332,22153.666666666668,HOLD,0,,,053080,-30.90
2024-02-01,15300,16110,14600,14950,260108,15534,14731.5,18206.5,22072,HOLD,0,,,053080,-30.90
2024-02-02,15270,16360,15270,15700,215193,15768,14708.5,18035.666666666668,22009.916666666668,SELL,270,15700,시장가,053080,-30.90
2024-02-05,15700,15710,14990,15060,132676,15626,14667,17867.5,21941.25,HOLD,0,,,053080,-30.90
2024-02-06,14720,15290,14160,14950,140714,15232,14631,17700,21857.916666666668,HOLD,0,,,053080,-30.90
2024-02-07,14970,15590,14850,15120,126240,15156,14623.5,17535.333333333332,21779.75,HOLD,0,,,053080,-30.90
2024-02-08,15340,15710,15080,15550,152301,15276,14633.5,17403.666666666668,21708.5,HOLD,0,,,053080,-30.90
2024-02-13,15490,16340,15230,16140,191463,15364,14699,17288.5,21638,HOLD,0,,,053080,-30.90
2024-02-14,16000,16800,15440,16720,213215,15696,14817.5,17198.833333333332,21561.083333333332,HOLD,0,,,053080,-30.90
2024-02-15,17500,18900,17120,17690,698870,16244,14995.5,17113.666666666668,21494.333333333332,HOLD,0,,,053080,-30.90
2024-02-16,18720,19700,17750,17750,676202,16770,15195,17050.333333333332,21423.5,HOLD,0,,,053080,-30.90
2024-02-19,17750,19430,16750,19270,559328,17514,15461.5,17013.166666666668,21377.416666666668,HOLD,0,,,053080,-30.90
2024-02-20,18970,19500,18640,18770,281751,18040,15714,16972.666666666668,21315.916666666668,HOLD,0,,,053080,-30.90
2024-02-21,19100,20950,19030,19750,807801,18646,16026.5,16956.833333333332,21218,HOLD,0,,,053080,-30.90
2024-02-22,19810,20600,19430,19430,267348,18994,16332,16941.5,21135.75,SELL,270,19430,시장가,053080,-30.90
2024-02-22,19810,20600,19430,19430,267348,18994,16332,16941.5,21135.75,SELL,270,19430,시장가,053080,-30.90
2024-02-23,20350,21400,19600,20500,447685,19544,16699.5,16944,21064.083333333332,HOLD,0,,,053080,-30.90
2024-02-26,20200,20450,19850,19950,132017,19680,17001,16942.333333333332,20997.416666666668,HOLD,0,,,053080,-30.90
2024-02-27,19960,19980,18300,18440,291196,19614,17196.5,16915.5,20922.75,HOLD,0,,,053080,-30.90
2024-02-28,18390,18430,17840,18060,151633,19276,17311,16886.666666666668,20842.416666666668,HOLD,0,,,053080,-30.90
2024-02-29,17840,18260,17470,18110,178524,19012,17370.5,16851.833333333332,20762.5,HOLD,0,,,053080,-30.90
2024-03-04,18800,20650,18550,20300,656285,18972,17610.5,16857.333333333332,20695,HOLD,0,,,053080,-30.90
2024-03-05,20200,21650,18710,18850,667955,18752,17805.5,16844.833333333332,20620,HOLD,0,,,053080,-30.90
2024-03-06,19050,19690,18730,18880,296830,18840,17964.5,16844.166666666668,20546.5,HOLD,0,,,053080,-30.90
2024-03-07,19700,21300,19420,20100,1260174,19248,18216.5,16864.833333333332,20499.416666666668,HOLD,0,,,053080,-30.90
2024-03-08,20150,20250,18930,19270,320875,19480,18432.5,16881,20456.25,HOLD,0,,,053080,-30.90
2024-03-11,18900,19070,18520,18730,188024,19166,18613,16887.333333333332,20403.166666666668,HOLD,0,,,053080,-30.90
2024-03-12,18900,24150,18900,22350,6209572,19866,18953,16962.5,20386.083333333332,HOLD,0,,,053080,-30.90
2024-03-13,22600,23150,21800,22750,2228487,20640,19283.5,17028.166666666668,20370.666666666668,HOLD,0,,,053080,-30.90
2024-03-14,23000,23600,22100,22800,1449974,21180,19587.5,17103.666666666668,20354.416666666668,HOLD,0,,,053080,-30.90
2024-03-15,22100,22250,20950,21300,691187,21586,19768,17155.833333333332,20322.333333333332,HOLD,0,,,053080,-30.90
2024-03-18,21300,22400,20700,22300,961255,22300,19995.5,17225.333333333332,20295.666666666668,HOLD,0,,,053080,-30.90
2024-03-19,22000,22100,20900,21050,531581,22040,20084.5,17271.666666666668,20255.25,HOLD,0,,,053080,-30.90
2024-03-20,21200,21350,20200,20300,506727,21550,20161,17305.333333333332,20214.833333333332,HOLD,0,,,053080,-30.90
2024-03-21,20700,20700,19260,19380,486438,20866,20142.5,17322.666666666668,20165.916666666668,HOLD,0,,,053080,-30.90
2024-03-22,19650,20350,19600,19730,361049,20552,20157.5,17344.833333333332,20126.166666666668,HOLD,0,,,053080,-30.90
2024-03-25,19730,20600,19590,20150,262313,20122,20140,17372.166666666668,20088.25,HOLD,0,,,053080,-30.90
2024-03-26,19930,20400,19050,19050,387863,19722,20095,17401.333333333332,20042.416666666668,HOLD,0,,,053080,-30.90
2024-03-27,18990,19000,18170,18450,324956,19352,20095.5,17413,19990.333333333332,HOLD,0,,,053080,-30.90
2024-03-28,18500,19000,18450,18550,209717,19186,20120,17429.833333333332,19925.333333333332,HOLD,0,,,053080,-30.90
2024-03-29,19510,20800,19300,19350,1311965,19110,20182,17469,19880.333333333332,HOLD,0,,,053080,-30.90
2024-04-01,19700,21600,19700,20700,1417972,19220,20202,17537.5,19849.5,HOLD,0,,,053080,-30.90
2024-04-02,20900,21450,19630,19840,661377,19378,20251.5,17596.166666666668,19810.666666666668,HOLD,0,,,053080,-30.90
2024-04-03,19530,20700,19000,19990,548358,19686,20307,17660,19763.083333333332,HOLD,0,,,053080,-30.90
2024-04-04,20500,20700,19610,20250,536027,20026,20314.5,17732.666666666668,19709.333333333332,HOLD,0,,,053080,-30.90
2024-04-05,19800,20250,19650,19660,275278,20088,20334,17799.166666666668,19633.166666666668,HOLD,0,,,053080,-30.90
2024-04-08,20500,22050,20250,21050,1913120,20158,20450,17895.5,19573.583333333332,HOLD,0,,,053080,-30.90
2024-04-09,21100,22150,20450,21300,939778,20450,20397.5,17994.666666666668,19535.25,HOLD,0,,,053080,-30.90
2024-04-11,21600,24450,21050,22600,4478310,20972,20390,18124.166666666668,19504.416666666668,HOLD,0,,,053080,-30.90
2024-04-12,22150,22750,21450,21500,845493,21222,20325,18243.333333333332,19469,HOLD,0,,,053080,-30.90
2024-04-15,20900,21200,19810,19910,714463,21272,20255.5,18339.666666666668,19423.25,HOLD,0,,,053080,-30.90
2024-04-16,19560,20250,18720,19070,473656,20876,20094,18428.166666666668,19380.083333333332,HOLD,0,,,053080,-30.90
2024-04-17,19370,20050,19370,19540,331272,20524,20018.5,18521.5,19347.5,HOLD,0,,,053080,-30.90
2024-04-18,19410,19920,19300,19920,218010,19988,19999.5,18624.833333333332,19290.166666666668,HOLD,0,,,053080,-30.90
2024-04-19,20050,20100,18630,19010,394186,19490,19981,18716.666666666668,19229.416666666668,HOLD,0,,,053080,-30.90
2024-04-22,18990,18990,17940,17980,332856,19104,19893.5,18794.333333333332,19163,HOLD,0,,,053080,-30.90
2024-04-23,17990,18210,17410,17450,212021,18780,19758.5,18866,19083,HOLD,0,,,053080,-30.90
2024-04-24,17800,18080,17720,17900,130076,18452,19701,18932.333333333332,19008.416666666668,HOLD,0,,,053080,-30.90
2024-04-25,17970,18750,17850,17910,330635,18050,19674,18988.666666666668,18949.75,HOLD,0,,,053080,-30.90
2024-04-26,18150,18290,17820,18040,128275,17856,19648.5,19026.5,18891.75,HOLD,0,,,053080,-30.90
2024-04-29,18550,18550,18040,18040,111547,17868,19583,19045.166666666668,18825.416666666668,BUY,270,18040,시장가,053080,-30.90
2024-04-30,18250,18450,17900,17900,182839,17958,19443,19085.166666666668,18753.75,HOLD,0,,,053080,-30.90
2024-05-02,17770,17860,17430,17440,143584,17866,19323,19126.666666666668,18666.583333333332,HOLD,0,,,053080,-30.90
2024-05-03,17530,17750,16940,17000,146551,17684,19173.5,19148.333333333332,18592,HOLD,0,,,053080,-30.90
2024-05-07,17300,17410,16870,17100,140009,17496,19016,19182.333333333332,18524.916666666668,HOLD,0,,,053080,-30.90
2024-05-08,17020,17100,16580,16690,184549,17226,18867.5,19211.333333333332,18455.666666666668,HOLD,0,,,053080,-30.90
2024-05-09,16720,16720,16280,16300,157381,16906,18630,19231,18383.166666666668,HOLD,0,,,053080,-30.90
2024-05-10,16450,16610,16260,16270,106261,16672,18378.5,19243,18323.333333333332,HOLD,0,,,053080,-30.90
2024-05-13,16290,16490,16010,16450,113694,16562,18071,19248.166666666668,18268.333333333332,HOLD,0,,,053080,-30.90
2024-05-14,16300,16770,16190,16590,98384,16460,17825.5,19246,18222.416666666668,BUY,270,16590,시장가,053080,-30.90
