date,open,high,low,close,volume,ma5,ma20,ma60,ma120,label,qty,order_price,order_type,stock_code,chart_return_pct
2004-01-26,30600,30600,30050,30050,30,30490,32917.5,35337.5,35657.916666666664,BUY,171,30050,시장가,000950,2.88
2004-01-27,30000,30000,30000,30000,50,30370,32637.5,35211.666666666664,35621.25,HOLD,0,,,000950,2.88
2004-01-28,29600,30000,29400,29400,1000,30130,32327.5,35068.333333333336,35594.583333333336,HOLD,0,,,000950,2.88
2004-01-29,29400,29400,29400,29400,10,29890,32017.5,34916.666666666664,35520.416666666664,HOLD,0,,,000950,2.88
2004-01-30,29050,29050,29050,29050,30,29580,31690,34744.166666666664,35443.333333333336,HOLD,0,,,000950,2.88
2004-02-02,29500,29500,28000,28000,200,29170,31337.5,34587.5,35364.166666666664,HOLD,0,,,000950,2.88
2004-02-03,28000,28000,28000,28000,70,28770,30985,34430.833333333336,35304.583333333336,HOLD,0,,,000950,2.88
2004-02-04,28850,28850,27500,27500,0,28390,30735,34272.5,35217.083333333336,HOLD,0,,,000950,2.88
2004-02-05,27500,27950,27500,27950,40,28100,30505,34146.666666666664,35137.5,HOLD,0,,,000950,2.88
2004-02-06,28000,28000,28000,28000,20,27890,30265,34028.333333333336,35076.666666666664,HOLD,0,,,000950,2.88
2004-02-09,27950,27950,27150,27150,70,27720,29907.5,33856.666666666664,34987.083333333336,HOLD,0,,,000950,2.88
2004-02-10,27700,27700,27150,27150,0,27550,29675,33706.666666666664,34899.166666666664,HOLD,0,,,000950,2.88
2004-02-11,27600,28000,27600,27950,30,27640,29375,33582.5,34820,HOLD,0,,,000950,2.88
2004-02-12,26200,27100,26200,27000,100,27450,29125,33445,34733.333333333336,HOLD,0,,,000950,2.88
2004-02-13,27000,27000,27000,27000,10,27250,28875,33311.666666666664,34647.5,HOLD,0,,,000950,2.88
2004-02-16,27000,27000,24100,25300,2700,26880,28565,33109.166666666664,34547.5,HOLD,0,,,000950,2.88
2004-02-17,25950,27450,25950,26500,100,26750,28360,32966.666666666664,34457.5,HOLD,0,,,000950,2.88
2004-02-18,26300,26300,26100,26100,67,26380,28135,32801.666666666664,34364.583333333336,HOLD,0,,,000950,2.88
2004-02-19,27400,27400,26000,26000,0,26180,27905,32630.833333333332,34284.166666666664,HOLD,0,,,000950,2.88
2004-02-20,27000,27000,26150,26150,10000,26010,27682.5,32483.333333333332,34179.583333333336,HOLD,0,,,000950,2.88
2004-02-23,26150,26150,26150,26150,10000,26180,27487.5,32330.833333333332,34076.25,HOLD,0,,,000950,2.88
2004-02-24,26100,26800,26100,26800,5000,26240,27327.5,32141.666666666668,34020.416666666664,HOLD,0,,,000950,2.88
2004-02-25,26900,26900,24600,24600,3100,25940,27087.5,31905,33946.25,HOLD,0,,,000950,2.88
2004-02-26,25450,26250,25400,25400,100,25820,26887.5,31708.333333333332,33878.75,HOLD,0,,,000950,2.88
2004-02-27,25400,25400,25400,25400,50,25670,26705,31530.833333333332,33811.25,HOLD,0,,,000950,2.88
2004-03-01,25400,25400,25400,25400,0,25520,26575,31361.666666666668,33740,HOLD,0,,,000950,2.88
2004-03-02,25500,25500,25500,25500,30,25260,26450,31193.333333333332,33674.166666666664,HOLD,0,,,000950,2.88
2004-03-03,27450,27450,25600,25600,0,25460,26355,31023.333333333332,33607.916666666664,HOLD,0,,,000950,2.88
2004-03-04,25700,25700,25700,25700,10,25520,26242.5,30877.5,33548.75,HOLD,0,,,000950,2.88
2004-03-05,26000,26000,26000,26000,10,25640,26142.5,30738.333333333332,33473.75,HOLD,0,,,000950,2.88
2004-03-08,29250,29250,26100,26100,0,25780,26090,30550.833333333332,33374.583333333336,HOLD,0,,,000950,2.88
2004-03-09,29650,29650,25600,25600,0,25800,26012.5,30352.5,33272.083333333336,HOLD,0,,,000950,2.88
2004-03-10,27900,27900,25600,25600,0,25800,25895,30170,33182.083333333336,HOLD,0,,,000950,2.88
2004-03-11,26000,26100,25700,25700,500,25800,25830,29998.333333333332,33107.916666666664,HOLD,0,,,000950,2.88
2004-03-12,25700,26200,25700,26200,800,25840,25790,29825,33036.666666666664,HOLD,0,,,000950,2.88
2004-03-15,26200,26200,26100,26200,2500,25860,25835,29630,32963.333333333336,HOLD,0,,,000950,2.88
