date,open,high,low,close,volume,ma5,ma20,ma60,ma120,label,qty,order_price,order_type,stock_code,chart_return_pct
2021-05-14,62600,63000,60600,61000,130314,64420,64490,62830,68398.33333333333,BUY,167,61000,시장가,063160,-1.47
2021-05-17,61000,62100,60100,60400,99156,63140,64360,62705,68558.33333333333,HOLD,0,,,063160,-1.47
2021-05-18,60200,61200,59500,60600,95323,62100,64335,62571.666666666664,68617.5,HOLD,0,,,063160,-1.47
2021-05-20,60600,60700,59700,59900,75951,60860,64325,62373.333333333336,68665.83333333333,HOLD,0,,,063160,-1.47
2021-05-21,59900,60700,59500,59500,73031,60280,64410,62230,68745.41666666667,HOLD,0,,,063160,-1.47
2021-05-24,59100,59400,56500,56600,122104,59400,64100,62070,68817.08333333333,HOLD,0,,,063160,-1.47
2021-05-25,56600,57700,56600,57300,57261,58780,63815,61908.333333333336,68878.75,HOLD,0,,,063160,-1.47
2021-05-26,57300,59600,57100,58300,111846,58320,63685,61781.666666666664,68952.5,HOLD,0,,,063160,-1.47
2021-05-27,58700,59500,58300,59100,60829,58160,63660,61655,68910,HOLD,0,,,063160,-1.47
2021-05-28,59600,60600,58800,58800,108784,58020,62730,61511.666666666664,68838.33333333333,HOLD,0,,,063160,-1.47
2021-05-31,59200,59200,58500,58700,48765,58440,62100,61328.333333333336,68770.83333333333,HOLD,0,,,063160,-1.47
2021-06-01,58600,59000,58100,58900,56377,58760,61330,61080,68695,HOLD,0,,,063160,-1.47
2021-06-02,59000,59100,57700,57900,66329,58680,60920,60910,68593.33333333333,HOLD,0,,,063160,-1.47
2021-06-03,57900,58400,57500,57800,43937,58420,60650,60815,68332.5,HOLD,0,,,063160,-1.47
2021-06-04,57800,58600,57300,58400,45118,58340,60410,60776.666666666664,68171.66666666667,HOLD,0,,,063160,-1.47
2021-06-07,58900,58900,57300,57800,52429,58160,60105,60730,68021.66666666667,HOLD,0,,,063160,-1.47
2021-06-08,57800,58200,57500,57600,38845,57900,59645,60661.666666666664,67872.5,HOLD,0,,,063160,-1.47
2021-06-09,57700,58000,56900,56900,50706,57700,59200,60580,67688.33333333333,HOLD,0,,,063160,-1.47
2021-06-10,57000,58000,55800,57600,60747,57660,58775,60468.333333333336,67364.16666666667,HOLD,0,,,063160,-1.47
2021-06-11,57600,58200,57200,57200,38089,57420,58515,60080,66999.16666666667,HOLD,0,,,063160,-1.47
2021-06-14,57300,57700,56900,57200,31943,57300,58325,60006.666666666664,66705,HOLD,0,,,063160,-1.47
2021-06-15,57200,57700,57000,57100,33495,57200,58160,59946.666666666664,66400.83333333333,HOLD,0,,,063160,-1.47
2021-06-16,57300,57500,56900,57300,20222,57280,57995,59903.333333333336,66028.33333333333,HOLD,0,,,063160,-1.47
2021-06-17,57400,57500,56700,56800,32010,57120,57840,59895,65664.16666666667,HOLD,0,,,063160,-1.47
2021-06-18,56800,57000,56300,56500,43095,56980,57690,59885,65327.5,HOLD,0,,,063160,-1.47
2021-06-21,56500,56600,55600,56000,43003,56740,57660,59886.666666666664,65110.833333333336,HOLD,0,,,063160,-1.47
2021-06-22,56500,56600,55900,56100,30536,56540,57600,59873.333333333336,64932.5,HOLD,0,,,063160,-1.47
2021-06-23,56100,58600,55600,57900,115083,56660,57580,59885,64800,HOLD,0,,,063160,-1.47
2021-06-24,58200,59700,57600,57800,145884,56860,57515,59898.333333333336,64615.833333333336,HOLD,0,,,063160,-1.47
2021-06-25,57600,58400,57500,58100,38744,57180,57480,59921.666666666664,64434.166666666664,HOLD,0,,,063160,-1.47
2021-06-28,58200,59300,58000,59000,54905,57780,57495,59956.666666666664,64285,HOLD,0,,,063160,-1.47
2021-06-29,59200,60500,58500,59000,88991,58360,57500,59991.666666666664,64106.666666666664,HOLD,0,,,063160,-1.47
2021-06-30,59500,60500,58700,58800,93128,58540,57545,60036.666666666664,63882.5,HOLD,0,,,063160,-1.47
2021-07-01,59100,60300,58200,60000,109133,58980,57655,60121.666666666664,63684.166666666664,HOLD,0,,,063160,-1.47
2021-07-02,60100,60100,59300,60000,65117,59360,57735,60210,63517.5,HOLD,0,,,063160,-1.47
2021-07-05,60200,61200,59800,60900,92972,59740,57890,60291.666666666664,63391.666666666664,HOLD,0,,,063160,-1.47
2021-07-06,60900,61000,59000,59200,91068,59780,57970,60335,63238.333333333336,SELL,167,59200,시장가,063160,-1.47
