date,open,high,low,close,volume,ma5,ma20,ma60,ma120,label,qty,order_price,order_type,stock_code,chart_return_pct
2022-04-29,18200,19700,18200,19600,273905,18720,20245,22920,29881.666666666668,BUY,614,19600,시장가,293780,30.98
2022-05-02,19200,19350,18750,19300,104584,18970,20050,22777.5,29628.75,HOLD,0,,,293780,30.98
2022-05-03,19150,19450,18750,19050,163203,18970,19855,22640.833333333332,29370,HOLD,0,,,293780,30.98
2022-05-04,19100,19150,18450,18500,127678,18920,19670,22505,29126.25,HOLD,0,,,293780,30.98
2022-05-06,18000,18300,17400,17550,217169,18800,19502.5,22353.333333333332,28901.666666666668,SELL,307,17550,시장가,293780,30.98
2022-05-10,16100,16800,15950,16600,217689,18200,19285,22185.833333333332,28660.833333333332,HOLD,0,,,293780,30.98
2022-05-11,16500,17700,16300,17550,180379,17850,19122.5,22050.833333333332,28420,HOLD,0,,,293780,30.98
2022-05-12,17200,17300,16350,16400,235730,17320,18915,21925,28141.25,HOLD,0,,,293780,30.98
2022-05-13,16400,17600,16400,17450,205132,17110,18737.5,21815.833333333332,27865.833333333332,HOLD,0,,,293780,30.98
2022-05-16,18200,19250,17600,17600,366087,17120,18587.5,21723.333333333332,27563.333333333332,HOLD,0,,,293780,30.98
2022-05-17,17800,18150,17500,17600,99968,17320,18465,21603.333333333332,27251.666666666668,HOLD,0,,,293780,30.98
2022-05-18,17800,19600,17400,18700,374885,17550,18420,21516.666666666668,26970,HOLD,0,,,293780,30.98
2022-05-19,18000,18200,17450,17450,253791,17760,18292.5,21396.666666666668,26697.083333333332,HOLD,0,,,293780,30.98
2022-05-20,17600,18700,17500,18450,196057,17960,18212.5,21303.333333333332,26410.833333333332,HOLD,0,,,293780,30.98
2022-05-23,18400,19200,18350,18750,193408,18190,18170,21215,26219.583333333332,HOLD,0,,,293780,30.98
2022-05-24,18700,19000,18150,18250,114035,18320,18140,21118.333333333332,26050.416666666668,HOLD,0,,,293780,30.98
2022-05-25,18300,18850,18100,18500,108822,18280,18162.5,21052.5,25877.5,HOLD,0,,,293780,30.98
2022-05-26,18750,19700,18450,18700,248780,18530,18145,20963.333333333332,25731.666666666668,HOLD,0,,,293780,30.98
2022-05-27,19000,19200,18000,18050,220202,18450,18110,20863.333333333332,25580,HOLD,0,,,293780,30.98
2022-05-30,18350,18550,18100,18200,87441,18340,18112.5,20761.666666666668,25458.333333333332,HOLD,0,,,293780,30.98
2022-05-31,18250,18750,17850,18650,146460,18420,18065,20657.5,25344.583333333332,HOLD,0,,,293780,30.98
2022-06-02,18500,20300,18150,18150,553111,18350,18007.5,20545,25216.666666666668,HOLD,0,,,293780,30.98
2022-06-03,18350,18500,18100,18150,102440,18240,17962.5,20461.666666666668,25084.583333333332,HOLD,0,,,293780,30.98
2022-06-07,18100,18100,17200,17200,161949,18070,17897.5,20359.166666666668,24944.166666666668,HOLD,0,,,293780,30.98
2022-06-08,17350,18350,17300,18150,172661,18060,17927.5,20272.5,24826.666666666668,HOLD,0,,,293780,30.98
2022-06-09,18000,19600,17850,19350,421240,18200,18065,20200,24727.083333333332,HOLD,0,,,293780,30.98
2022-06-10,19400,19500,18550,18550,188365,18280,18115,20133.333333333332,24618.333333333332,HOLD,0,,,293780,30.98
2022-06-13,18000,18050,16700,16700,299354,17990,18130,20035.833333333332,24484.166666666668,HOLD,0,,,293780,30.98
2022-06-14,15950,17500,15950,16450,335520,17840,18080,19934.166666666668,24355.416666666668,HOLD,0,,,293780,30.98
2022-06-15,16150,16700,15300,15500,292303,17310,17975,19784.166666666668,24194.166666666668,HOLD,0,,,293780,30.98
2022-06-16,15950,16300,15300,15450,173642,16530,17867.5,19625,23998.333333333332,BUY,348,15450,시장가,293780,30.98
2022-06-17,14900,15950,14850,15900,165767,16000,17727.5,19473.333333333332,23814.583333333332,HOLD,0,,,293780,30.98
2022-06-20,15850,16800,15250,15450,246173,15750,17627.5,19326.666666666668,23634.583333333332,HOLD,0,,,293780,30.98
2022-06-21,15550,16050,14850,15700,207152,15600,17490,19181.666666666668,23474.583333333332,HOLD,0,,,293780,30.98
2022-06-22,15950,16400,15000,15000,287587,15500,17302.5,19028.333333333332,23318.75,HOLD,0,,,293780,30.98
2022-06-23,15050,16250,14700,15050,480002,15420,17142.5,18870.833333333332,23152.5,HOLD,0,,,293780,30.98
2022-06-24,15100,16250,15100,16200,279464,15480,17027.5,18760.833333333332,22990,HOLD,0,,,293780,30.98
2022-06-27,16400,16450,15700,15950,250353,15580,16890,18642.5,22831.666666666668,HOLD,0,,,293780,30.98
2022-06-28,16050,16500,15600,15600,214841,15560,16767.5,18509.166666666668,22667.916666666668,HOLD,0,,,293780,30.98
2022-06-29,15450,16350,15350,16000,212466,15760,16657.5,18390,22506.25,HOLD,0,,,293780,30.98
2022-06-30,16000,16250,15500,15500,189561,15850,16500,18270,22319.583333333332,HOLD,0,,,293780,30.98
2022-07-01,15450,15700,13500,13900,554764,15390,16287.5,18115,22125.416666666668,HOLD,0,,,293780,30.98
2022-07-04,14000,14200,13400,13550,241290,14910,16057.5,17958.333333333332,21933.333333333332,HOLD,0,,,293780,30.98
2022-07-05,13600,15850,13600,15800,667664,14950,15987.5,17851.666666666668,21769.583333333332,HOLD,0,,,293780,30.98
2022-07-06,15600,16350,15250,15600,311107,14870,15860,17763.333333333332,21623.75,HOLD,0,,,293780,30.98
2022-07-07,15800,16500,15700,16050,218288,14980,15695,17681.666666666668,21480,HOLD,0,,,293780,30.98
2022-07-08,16150,18000,15950,17050,540133,15610,15620,17619.166666666668,21355.416666666668,HOLD,0,,,293780,30.98
2022-07-11,17100,17350,16750,17050,217560,16310,15637.5,17560.833333333332,21229.583333333332,HOLD,0,,,293780,30.98
2022-07-12,17200,17500,16800,17050,220713,16560,15667.5,17495,21092.5,HOLD,0,,,293780,30.98
2022-07-13,17300,18150,16800,17150,387055,16870,15750,17437.5,20970.416666666668,HOLD,0,,,293780,30.98
2022-07-14,17100,17150,15950,16450,283462,16950,15800,17377.5,20869.166666666668,SELL,131,16450,시장가,293780,30.98
2022-07-15,16600,17150,16400,17000,240945,16940,15855,17334.166666666668,20766.666666666668,HOLD,0,,,293780,30.98
2022-07-18,17200,17450,16600,17100,180207,16950,15937.5,17285.833333333332,20673.333333333332,HOLD,0,,,293780,30.98
2022-07-19,17000,17450,16600,17400,175478,17020,16022.5,17241.666666666668,20582.083333333332,HOLD,0,,,293780,30.98
2022-07-20,17700,17800,17150,17300,190529,17050,16137.5,17203.333333333332,20476.666666666668,HOLD,0,,,293780,30.98
2022-07-21,17500,17600,16850,16900,169555,17140,16230,17170.833333333332,20374.583333333332,HOLD,0,,,293780,30.98
2022-07-22,16950,17000,16550,16600,98558,17060,16250,17146.666666666668,20275,HOLD,0,,,293780,30.98
2022-07-25,16600,16700,16100,16400,132047,16920,16272.5,17102.5,20189.583333333332,HOLD,0,,,293780,30.98
2022-07-26,16250,16550,16000,16350,120230,16710,16310,17062.5,20108.333333333332,HOLD,0,,,293780,30.98
2022-07-27,16300,18700,16300,18250,1091295,16900,16422.5,17064.166666666668,20052.916666666668,HOLD,0,,,293780,30.98
2022-07-28,18100,18150,16900,16950,419493,16910,16495,17020,19970,HOLD,0,,,293780,30.98
2022-07-29,17000,22000,16600,22000,4330652,17990,16900,17065,19921.25,HOLD,0,,,293780,30.98
2022-08-01,23350,27600,22950,25950,10570340,19900,17520,17180,19910.416666666668,SELL,524,25950,시장가,293780,30.98
