date,open,high,low,close,volume,ma5,ma20,ma60,ma120,label,qty,order_price,order_type,stock_code,chart_return_pct
2022-10-05,93400,93800,91000,91000,42366,92920,100890,102186.66666666667,109535.83333333333,BUY,113,91000,시장가,285130,12.05
2022-10-06,90200,91900,90200,90200,51406,91980,100100,101990,109162.5,HOLD,0,,,285130,12.05
2022-10-07,89500,89600,84500,85700,135451,90040,99085,101668.33333333333,108780.83333333333,SELL,56,85700,시장가,285130,12.05
2022-10-11,83900,84500,80100,80700,105302,87980,97895,101263.33333333333,108349.16666666667,BUY,60,80700,시장가,285130,12.05
2022-10-12,80000,80700,78900,80100,87947,85540,96650,100865,107925,HOLD,0,,,285130,12.05
2022-10-13,79100,80400,77700,78700,90151,83080,95335,100426.66666666667,107526.66666666667,HOLD,0,,,285130,12.05
2022-10-14,79400,82700,79400,82700,90071,81580,94220,100080,107170,HOLD,0,,,285130,12.05
2022-10-17,82000,83200,80000,82900,33952,81020,93140,99761.66666666667,106785.83333333333,HOLD,0,,,285130,12.05
2022-10-18,84000,91200,83900,90000,147142,82880,92415,99528.33333333333,106460.83333333333,HOLD,0,,,285130,12.05
2022-10-19,90000,91400,89500,90200,48867,84900,91675,99273.33333333333,106137.5,SELL,58,90200,시장가,285130,12.05
2022-10-20,89200,90600,88500,90600,105992,87280,91130,99033.33333333333,105838.33333333333,HOLD,0,,,285130,12.05
2022-10-21,90600,93000,87000,87500,85214,88240,90430,98750,105525.83333333333,HOLD,0,,,285130,12.05
2022-10-24,88400,89700,86500,86700,67638,89000,89515,98436.66666666667,105206.66666666667,HOLD,0,,,285130,12.05
2022-10-25,87400,88400,86300,88400,54945,88680,88885,98151.66666666667,104926.66666666667,HOLD,0,,,285130,12.05
2022-10-26,89000,89000,86100,86100,52755,87860,88190,97845,104602.5,HOLD,0,,,285130,12.05
2022-10-27,86100,89400,86100,88800,50837,87500,87695,97591.66666666667,104280,HOLD,0,,,285130,12.05
2022-10-28,88800,89300,88000,89200,41988,87840,87410,97328.33333333333,103952.5,HOLD,0,,,285130,12.05
2022-10-31,89300,89700,87500,88400,38945,88180,87060,97035,103622.5,HOLD,0,,,285130,12.05
2022-11-01,87300,89200,87100,89200,45732,88340,86970,96813.33333333333,103295,HOLD,0,,,285130,12.05
2022-11-02,88100,92000,87900,91200,49156,89360,86915,96616.66666666667,103009.16666666667,HOLD,0,,,285130,12.05
2022-11-03,89500,90200,88700,88700,63379,89340,86800,96395,102773.33333333333,HOLD,0,,,285130,12.05
2022-11-04,88100,88700,86000,87000,71384,88900,86640,96103.33333333333,102481.66666666667,HOLD,0,,,285130,12.05
2022-11-07,87300,90500,87100,90400,61359,89300,86875,95835,102214.16666666667,HOLD,0,,,285130,12.05
2022-11-08,91000,91900,88600,90600,50511,89580,87370,95570,101910.83333333333,HOLD,0,,,285130,12.05
2022-11-09,91400,91700,90300,90600,58671,89460,87895,95313.33333333333,101586.66666666667,HOLD,0,,,285130,12.05
2022-11-10,90200,91500,89200,90000,50491,89720,88460,95038.33333333333,101257.5,HOLD,0,,,285130,12.05
2022-11-11,93000,93200,90800,92200,120001,90760,88935,94800,100975.83333333333,HOLD,0,,,285130,12.05
2022-11-14,93000,103000,92800,101000,200150,92880,89840,94700,100800.83333333333,HOLD,0,,,285130,12.05
2022-11-15,101500,108000,99900,107500,155650,96260,90715,94725,100663.33333333333,SELL,59,107500,시장가,285130,12.05
