date,open,high,low,close,volume,ma5,ma20,ma60,ma120,label,qty,order_price,order_type,stock_code,chart_return_pct
2005-03-30,15203.3828125,15505.4365234375,14800.64453125,15102.6982421875,52083,15374.546875,18108.13525390625,19775.305403645834,14547.674182128907,BUY,662,15100,예약(체결),014820,25.52
2005-03-31,15153.041015625,15908.17578125,15153.041015625,15656.4638671875,57506,15445.026171875,17931.937060546876,19813.062141927083,14610.182572428386,HOLD,0,,,014820,25.52
2005-04-01,15304.0673828125,15908.17578125,15304.0673828125,15606.1220703125,56463,15515.50546875,17738.119140625,19856.69217122396,14672.690966796876,HOLD,0,,,014820,25.52
2005-04-04,15505.4365234375,16461.94140625,15455.0947265625,16008.8603515625,106520,15555.779296875,17466.270556640626,19897.805078125,14737.716471354166,HOLD,0,,,014820,25.52
2005-04-05,16008.8603515625,16008.8603515625,16008.8603515625,16008.8603515625,0,15676.6009765625,17285.03818359375,19952.34259440104,14802.741975911458,HOLD,0,,,014820,25.52
2005-04-06,16059.2021484375,16210.2294921875,15404.751953125,15505.4365234375,44823,15757.1486328125,17103.805810546874,19997.65068359375,14863.99180501302,HOLD,0,,,014820,25.52
2005-04-07,15757.1484375,15908.17578125,15203.3828125,15253.7255859375,51348,15676.6009765625,16925.09052734375,20006.880110677084,14923.56356201172,HOLD,0,,,014820,25.52
2005-04-08,15354.41015625,15505.4365234375,15052.3564453125,15203.3828125,32447,15596.053125,16618.00234375,19979.191829427084,14982.296276855468,HOLD,0,,,014820,25.52
2005-04-11,15253.7255859375,15505.4365234375,14800.64453125,15354.41015625,57238,15465.1630859375,16366.29072265625,19912.068717447917,15044.804667154947,HOLD,0,,,014820,25.52
2005-04-12,15304.0673828125,15555.779296875,15052.3564453125,15052.3564453125,35814,15273.8623046875,16162.404345703126,19792.086181640625,15104.795943196614,HOLD,0,,,014820,25.52
2005-04-13,15102.6982421875,15304.0673828125,14699.9599609375,14699.9599609375,36400,15112.7669921875,15905.65849609375,19647.771516927085,15161.85058186849,HOLD,0,,,014820,25.52
2005-04-14,14699.9599609375,14699.9599609375,14297.220703125,14397.9052734375,33798,14941.6029296875,15694.220654296874,19466.539143880207,15214.710021972656,HOLD,0,,,014820,25.52
2005-04-15,13944.8251953125,14146.1943359375,13693.11328125,13693.11328125,36827,14639.5490234375,15497.885595703125,19292.019091796876,15261.276676432291,HOLD,0,,,014820,25.52
2005-04-18,13290.375,13391.0595703125,12182.84375,12384.212890625,55529,14045.5095703125,15238.622607421876,19035.27322591146,15297.774865722657,HOLD,0,,,014820,25.52
2005-04-19,12434.5546875,13089.0048828125,12434.5546875,12635.923828125,42777,13562.223046875,15014.599267578125,18770.975992838543,15336.370646158854,HOLD,0,,,014820,25.52
2005-04-20,13089.0048828125,14448.248046875,13089.0048828125,13793.7978515625,111417,13380.990625,14906.36328125,18596.455924479167,15382.937296549479,HOLD,0,,,014820,25.52
2005-04-21,13240.0322265625,13290.375,12786.951171875,12937.978515625,48150,13089.0052734375,14788.058837890625,18468.0830078125,15422.791642252605,HOLD,0,,,014820,25.52
2005-04-22,13290.375,13391.0595703125,12887.6357421875,12988.3203125,29905,12948.0466796875,14674.78857421875,18322.929296875,15460.128865559896,HOLD,0,,,014820,25.52
2005-04-25,12887.6357421875,13491.744140625,12887.6357421875,13089.0048828125,30818,13089.005078125,14538.8642578125,18202.10769856771,15500.40272623698,HOLD,0,,,014820,25.52
2005-04-26,13189.689453125,13340.716796875,12988.3203125,12988.3203125,19824,13159.484375,14418.04267578125,18036.817041015624,15541.515625,HOLD,0,,,014820,25.52
2005-04-27,12786.951171875,12837.2939453125,12434.5546875,12535.2392578125,28832,12907.77265625,14289.6697265625,17895.019466145834,15578.852848307291,HOLD,0,,,014820,25.52
2005-04-28,12635.923828125,12786.951171875,12333.8701171875,12333.8701171875,23906,12786.9509765625,14123.5400390625,17751.543831380208,15615.351033528646,HOLD,0,,,014820,25.52
2005-04-29,12082.158203125,12182.84375,11175.9970703125,11427.7080078125,29219,12474.828515625,13914.6193359375,17585.414127604166,15641.36123046875,HOLD,0,,,014820,25.52
2005-05-02,11528.3935546875,11729.7626953125,11175.9970703125,11226.3388671875,17599,12102.2953125,13675.49326171875,17394.95232747396,15665.27383626302,HOLD,0,,,014820,25.52
2005-05-03,11327.0234375,11830.447265625,11276.681640625,11377.3662109375,16089,11780.1044921875,13443.9185546875,17207.007649739582,15687.927880859375,HOLD,0,,,014820,25.52
2005-05-04,11377.3662109375,12484.8974609375,11377.3662109375,11931.1318359375,38605,11659.2830078125,13265.2033203125,17028.292399088543,15716.035685221354,HOLD,0,,,014820,25.52
2005-05-05,11931.1318359375,11931.1318359375,11931.1318359375,11931.1318359375,0,11578.7353515625,13099.0736328125,16849.5771484375,15739.109252929688,HOLD,0,,,014820,25.52
2005-05-06,12132.5009765625,12182.84375,11729.7626953125,11880.7890625,20082,11669.3515625,12932.9439453125,16678.413216145833,15766.378011067709,HOLD,0,,,014820,25.52
2005-05-09,11981.4736328125,12333.8701171875,11780.1044921875,12182.84375,23667,11860.6525390625,12774.365625,16487.112369791666,15797.42245279948,HOLD,0,,,014820,25.52
2005-05-10,12384.212890625,13793.7978515625,12384.212890625,13189.689453125,85971,12223.1171875,12681.232275390625,16317.626529947916,15836.018237304688,HOLD,0,,,014820,25.52
2005-05-11,13089.0048828125,14095.8515625,12786.951171875,13139.34765625,69653,12464.7603515625,12603.20166015625,16152.335872395834,15874.194506835938,HOLD,0,,,014820,25.52
2005-05-12,13290.375,13693.11328125,13139.34765625,13189.689453125,29676,12716.471875,12542.790869140625,16002.986946614583,15911.53173014323,HOLD,0,,,014820,25.52
2005-05-13,13038.6630859375,13089.0048828125,12384.212890625,12837.2939453125,33153,12907.7728515625,12499.99990234375,15846.086702473958,15948.029923502605,HOLD,0,,,014820,25.52
2005-05-16,12786.951171875,13995.1669921875,12686.2666015625,13894.482421875,53801,13250.1005859375,12575.51337890625,15735.333577473959,15991.659936523438,HOLD,0,,,014820,25.52
2005-05-17,13944.8251953125,14498.5908203125,13089.0048828125,13290.375,58708,13270.2376953125,12608.2359375,15631.292789713541,16027.738606770834,HOLD,0,,,014820,25.52
2005-05-18,13491.744140625,13894.482421875,12937.978515625,12988.3203125,20956,13240.0322265625,12567.962060546875,15543.193701171875,16050.392651367187,HOLD,0,,,014820,25.52
2005-05-19,13089.0048828125,13642.7705078125,13089.0048828125,13290.375,35169,13260.1693359375,12585.581884765625,15448.382340494793,16073.046704101562,HOLD,0,,,014820,25.52
2005-05-20,13290.375,14095.8515625,13139.34765625,13592.4287109375,48676,13411.1962890625,12615.7873046875,15351.89287109375,16091.08604329427,HOLD,0,,,014820,25.52
2005-05-23,13693.11328125,14196.5361328125,13592.4287109375,13844.140625,30123,13401.1279296875,12653.544091796875,15250.369173177083,16125.486637369791,HOLD,0,,,014820,25.52
2005-05-24,13793.7978515625,13995.1669921875,13391.0595703125,13844.140625,45746,13511.8810546875,12696.335107421875,15148.845475260418,16161.565307617188,HOLD,0,,,014820,25.52
2005-05-25,13793.7978515625,14750.3017578125,13743.455078125,13743.455078125,62998,13662.9080078125,12756.7458984375,15051.516959635417,16196.804931640625,HOLD,0,,,014820,25.52
