date,open,high,low,close,volume,ma5,ma20,ma60,ma120,label,qty,order_price,order_type,stock_code,chart_return_pct
2007-05-25,53483.37890625,55538.296875,52983.53515625,55205.06640625,854570,54016.54609375,47246.4283203125,42980.161393229166,39788.560709635414,BUY,994,55205.06640625,시장가,012450,8.49
2007-05-28,56315.83203125,56537.984375,54982.9140625,54982.9140625,631610,54460.853125,47899.0033203125,43252.299088541666,39911.67060546875,HOLD,0,,,012450,8.49
2007-05-29,55760.44921875,58537.36328125,55149.52734375,57759.828125,960172,55371.68125,48773.7314453125,43570.71868489583,40062.08681640625,HOLD,0,,,012450,8.49
2007-05-30,57759.828125,59092.74609375,56760.13671875,57759.828125,877847,56038.140625,49595.6982421875,43900.2458984375,40220.8337890625,SELL,994,57759.828125,시장가,012450,8.49
2007-05-31,58204.1328125,58759.515625,56649.0625,58759.515625,775978,56893.43046875,50456.541796875,44237.17819010417,40386.52301432292,HOLD,0,,,012450,8.49
2007-06-01,59648.12890625,59870.28125,58315.2109375,59537.0546875,1217071,57759.828125,51295.1701171875,44578.73873697917,40565.634049479166,HOLD,0,,,012450,8.49
2007-06-04,60425.6640625,60425.6640625,57315.51953125,58537.36328125,943078,58470.71796875,52067.15234375,44900.86087239583,40741.04251302083,HOLD,0,,,012450,8.49
2007-06-05,58870.59375,58981.66796875,57537.67578125,58093.05859375,889243,58537.3640625,52791.9271484375,45208.17278645833,40916.913802083334,HOLD,0,,,012450,8.49
2007-06-07,57093.3671875,59759.20703125,56982.29296875,58315.2109375,957690,58648.440625,53505.5943359375,45524.74108072917,41090.9337890625,HOLD,0,,,012450,8.49
2007-06-08,57759.828125,58981.66796875,57648.75,58537.36328125,767719,58604.01015625,54152.6154296875,45835.755533854164,41269.58196614583,HOLD,0,,,012450,8.49
2007-06-11,59203.82421875,61869.66015625,58537.36328125,60981.046875,1205387,58892.80859375,54910.7130859375,46203.23391927083,41460.263444010416,HOLD,0,,,012450,8.49
2007-06-12,60981.046875,61092.125,59425.9765625,60981.046875,510455,59381.5453125,55521.6341796875,46564.2328125,41645.39108072917,HOLD,0,,,012450,8.49
2007-06-13,60758.89453125,60981.046875,60092.4375,60981.046875,708787,59959.14296875,56099.232421875,46932.63678385417,41825.42770182292,HOLD,0,,,012450,8.49
2007-06-14,61536.4296875,61869.66015625,59870.28125,60869.97265625,1306368,60470.0953125,56810.12265625,47286.23059895833,42011.48098958333,HOLD,0,,,012450,8.49
2007-06-15,60869.97265625,60869.97265625,58537.36328125,58648.44140625,1281095,60492.3109375,57318.298046875,47575.955403645836,42179.94716796875,HOLD,0,,,012450,8.49
2007-06-18,58870.59375,60425.6640625,57648.75,58648.44140625,966270,60025.78984375,57673.7431640625,47874.0109375,42340.54541015625,HOLD,0,,,012450,8.49
2007-06-19,58981.66796875,59759.20703125,56093.6796875,56093.6796875,1523234,59048.31640625,57840.358203125,48125.7845703125,42474.762955729166,HOLD,0,,,012450,8.49
2007-06-20,56871.21484375,57648.75,54094.30078125,54094.30078125,1237668,57670.9671875,57884.7888671875,48336.830078125,42599.72412109375,HOLD,0,,,012450,8.49
2007-06-21,53872.1484375,57981.98046875,53872.1484375,56537.984375,1240193,56804.56953125,57990.3115234375,48599.711328125,42751.9916015625,BUY,1016,56537.984375,시장가,012450,8.49
2007-06-22,58315.2109375,58648.44140625,55149.52734375,55538.296875,1185129,56182.540625,58043.073046875,48847.782421875,42899.16809895833,HOLD,0,,,012450,8.49
2007-06-25,54427.53125,56204.75390625,54149.83984375,54483.06640625,628865,55349.465625,58006.973046875,49091.225260416664,43038.939453125,HOLD,0,,,012450,8.49
2007-06-26,54427.53125,54982.9140625,51650.61328125,52816.91796875,1171838,54694.11328125,57898.6732421875,49299.493880208334,43170.380078125,HOLD,0,,,012450,8.49
2007-06-27,53094.609375,53705.53125,52039.3828125,52539.2265625,679506,54383.0984375,57637.6431640625,49511.4650390625,43310.6142578125,HOLD,0,,,012450,8.49
2007-06-28,52983.53515625,53483.37890625,52261.53515625,53150.1484375,531905,53705.53125,57407.1591796875,49716.956705729164,43453.16253255208,HOLD,0,,,012450,8.49
2007-06-29,53705.53125,54982.9140625,53538.91796875,54094.30078125,724545,53416.73203125,57173.8984375,49945.58938802083,43609.132584635416,HOLD,0,,,012450,8.49
2007-07-02,53705.53125,54982.9140625,53538.91796875,54094.30078125,734859,53338.97890625,56901.7607421875,50171.4451171875,43759.54879557292,HOLD,0,,,012450,8.49
