date,open,high,low,close,volume,ma5,ma20,ma60,ma120,label,qty,order_price,order_type,stock_code,chart_return_pct
2008-01-15,79800,80500,75100,80000,616836,79580,86675,101041.66666666667,97694.16666666667,BUY,73,80000,시장가,051910,7.12
2008-01-16,79500,79500,73600,74100,720552,78280,85830,100276.66666666667,97565,HOLD,0,,,051910,7.12
2008-01-17,74800,75800,72600,75500,574573,77580,85060,99501.66666666667,97431.66666666667,HOLD,0,,,051910,7.12
2008-01-18,73000,79700,72300,78000,488619,77480,84530,98835,97291.66666666667,HOLD,0,,,051910,7.12
2008-01-21,76600,78000,72700,74000,478585,76320,83605,98035,97118.33333333333,HOLD,0,,,051910,7.12
2008-01-22,70900,71000,64400,66900,855195,73700,82300,97216.66666666667,96893.33333333333,HOLD,0,,,051910,7.12
2008-01-23,69000,69200,63300,65700,1441893,72020,80910,96420,96689.16666666667,HOLD,0,,,051910,7.12
2008-01-24,67000,73900,66200,72000,1359200,71320,79830,95720,96560.83333333333,BUY,81,72000,시장가,051910,7.12
2008-01-25,73500,76500,73000,76500,545784,71020,79060,95095,96432.5,HOLD,0,,,051910,7.12
2008-01-28,76000,76300,69400,72000,450131,70620,78145,94553.33333333333,96257.5,HOLD,0,,,051910,7.12
2008-01-29,74600,75000,69400,70700,570487,71380,77200,93873.33333333333,96075.83333333333,HOLD,0,,,051910,7.12
2008-01-30,72700,74000,69400,70300,725230,72300,76350,93120,95905.83333333333,HOLD,0,,,051910,7.12
2008-01-31,70000,78000,70000,77800,960611,73460,76050,92383.33333333333,95798.33333333333,HOLD,0,,,051910,7.12
2008-02-01,79400,82900,78800,81200,1331599,74400,75925,91653.33333333333,95758.33333333333,SELL,154,81200,시장가,051910,7.12
