date,open,high,low,close,volume,ma5,ma20,ma60,ma120,label,qty,order_price,order_type,stock_code,chart_return_pct
2020-03-23,72000,74600,71300,71800,159296,72680,74870,80263.33333333333,77215.83333333333,BUY,29,71800,시장가,253450,5.03
2020-03-24,76300,79400,75200,79400,245452,73960,74890,80315,77300,HOLD,0,,,253450,5.03
2020-03-25,81500,81500,76000,77700,278397,74760,74875,80303.33333333333,77378.33333333333,HOLD,0,,,253450,5.03
2020-03-26,78600,78700,75600,76800,153594,76300,74845,80268.33333333333,77450.83333333333,HOLD,0,,,253450,5.03
2020-03-27,78600,78700,73700,75700,200768,76280,74945,80181.66666666667,77505.83333333333,HOLD,0,,,253450,5.03
2020-03-30,74500,77300,73200,76400,95717,77200,74960,80103.33333333333,77588.33333333333,HOLD,0,,,253450,5.03
2020-03-31,76700,78600,75900,77900,182091,76900,75015,80068.33333333333,77689.16666666667,HOLD,0,,,253450,5.03
2020-04-01,77500,81300,76900,78300,284296,77020,75005,80085,77788.33333333333,HOLD,0,,,253450,5.03
2020-04-02,80000,81900,78100,81800,319277,78020,75130,80083.33333333333,77928.33333333333,HOLD,0,,,253450,5.03
2020-04-03,81800,81900,79500,80800,146757,79040,75310,80100,78060,SELL,29,80800,시장가,253450,5.03
2020-04-06,80700,82500,80600,81100,167394,79980,75505,80075,78182.5,HOLD,0,,,253450,5.03
2020-04-07,76700,77100,73900,75400,3966218,79480,75460,79925,78248.33333333333,HOLD,0,,,253450,5.03
2020-04-08,76000,76000,74900,74900,574928,78800,75500,79723.33333333333,78311.66666666667,HOLD,0,,,253450,5.03
2020-04-09,75400,75600,73800,74300,431657,77300,75730,79525,78360.83333333333,HOLD,0,,,253450,5.03
2020-04-10,74600,78400,73500,77500,1166768,76640,76140,79376.66666666667,78445.83333333333,HOLD,0,,,253450,5.03
2020-04-13,78600,79300,75400,75500,852594,75520,76345,79186.66666666667,78510.83333333333,HOLD,0,,,253450,5.03
2020-04-14,78000,78800,77400,77800,557972,76000,76585,79070,78601.66666666667,HOLD,0,,,253450,5.03
2020-04-16,79000,84800,78500,84800,1467261,77980,77140,79091.66666666667,78750,HOLD,0,,,253450,5.03
2020-04-17,85700,86400,82500,85000,1153191,80120,77935,79130,78892.5,HOLD,0,,,253450,5.03
2020-04-20,82500,83000,81000,81100,674608,80840,78200,79041.66666666667,79007.5,HOLD,0,,,253450,5.03
2020-04-21,81200,81300,73500,78900,712010,81520,78555,78915,79102.5,HOLD,0,,,253450,5.03
2020-04-22,76900,79500,76600,79500,395008,81860,78560,78881.66666666667,79152.5,HOLD,0,,,253450,5.03
2020-04-23,80000,81400,79200,80900,364974,81080,78720,78816.66666666667,79190,HOLD,0,,,253450,5.03
2020-04-24,80000,80400,78100,78300,304107,79740,78795,78710,79192.5,HOLD,0,,,253450,5.03
2020-04-27,78600,79300,77100,77700,326034,79060,78895,78633.33333333333,79177.5,HOLD,0,,,253450,5.03
2020-04-28,77900,78500,76600,77000,336398,78680,78925,78516.66666666667,79153.33333333333,HOLD,0,,,253450,5.03
2020-04-29,77600,77600,76700,76800,225598,78140,78870,78380,79129.16666666667,HOLD,0,,,253450,5.03
2020-05-04,76000,77500,75200,76700,218937,77300,78790,78248.33333333333,79100.83333333333,HOLD,0,,,253450,5.03
2020-05-06,77400,77500,76100,77000,203777,77040,78550,78126.66666666667,79090,HOLD,0,,,253450,5.03
2020-05-07,76900,78900,76200,78000,273296,77100,78410,78035,79078.33333333333,HOLD,0,,,253450,5.03
