date,open,high,low,close,volume,ma5,ma20,ma60,ma120,label,qty,order_price,order_type,stock_code,chart_return_pct
2004-05-04,10300,10940,10300,10680,4023000,10112,9764.5,9340.166666666666,9977.416666666666,BUY,586,10680,시장가,035720,10.54
2004-05-05,10680,10680,10680,10680,0,10232,9831,9362.333333333334,9978.583333333334,HOLD,0,,,035720,10.54
2004-05-06,10800,11200,10500,10600,5016500,10432,9885,9386,9977.583333333334,HOLD,0,,,035720,10.54
2004-05-07,10700,11200,10120,11200,3338500,10652,9978,9417.5,9982.083333333334,HOLD,0,,,035720,10.54
2004-05-10,11100,11460,10600,11100,4026500,10852,10074,9445.333333333334,9989.916666666666,SELL,586,11100,시장가,035720,10.54
2004-05-11,11080,11340,10620,10680,2283000,10852,10159,9469,9990.25,HOLD,0,,,035720,10.54
2004-05-12,10940,11680,10660,11440,3495000,11004,10263,9500.333333333334,9994.416666666666,HOLD,0,,,035720,10.54
2004-05-13,11200,11300,10820,10860,1730000,11056,10338,9519.666666666666,9993.75,HOLD,0,,,035720,10.54
2004-05-14,10880,11040,9960,10000,2320000,10816,10369,9527.833333333334,9985.083333333334,HOLD,0,,,035720,10.54
2004-05-17,9620,9940,8800,8800,2781500,10356,10325,9515.166666666666,9959.75,BUY,1452,8800,시장가,035720,10.54
2004-05-18,8580,9420,8560,9220,2838500,10064,10299.5,9517,9938.583333333334,HOLD,0,,,035720,10.54
2004-05-19,9390,10060,9300,9750,2282500,9726,10302.5,9531.5,9921.666666666666,HOLD,0,,,035720,10.54
2004-05-20,9440,10160,9420,9540,1919000,9462,10267.5,9544.166666666666,9902,SELL,1452,9540,시장가,035720,10.54
