date,open,high,low,close,volume,ma5,ma20,ma60,ma120,label,qty,order_price,order_type,stock_code,chart_return_pct
2002-06-04,3100,3120,3045,3075,606400,3166,3487.5,3636.3333333333335,3161.0833333333335,BUY,5666,3075,시장가,047050,31.48
2002-06-05,2950,3145,2950,2990,564100,3128,3453.75,3638.25,3172.875,HOLD,0,,,047050,31.48
2002-06-06,2990,2990,2990,2990,0,3090,3422.75,3640.0833333333335,3184.25,HOLD,0,,,047050,31.48
2002-06-07,3000,3080,2890,2920,612900,3033,3385.75,3640.9166666666665,3195.375,HOLD,0,,,047050,31.48
2002-06-10,2920,3025,2920,2960,414400,2987,3341.75,3642.0833333333335,3206.875,HOLD,0,,,047050,31.48
2002-06-11,2930,3060,2930,3005,503200,2973,3304,3643.0833333333335,3218.75,HOLD,0,,,047050,31.48
2002-06-12,2980,3075,2980,3055,377800,2986,3272.75,3637.5833333333335,3230.9583333333335,HOLD,0,,,047050,31.48
2002-06-13,3055,3055,3055,3055,0,2999,3242.75,3623.6666666666665,3243,HOLD,0,,,047050,31.48
2002-06-14,3070,3510,3070,3280,3823300,3071,3225.75,3614.25,3256.4583333333335,HOLD,0,,,047050,31.48
2002-06-17,3345,3345,3150,3235,1107000,3126,3201.25,3607,3269.5416666666665,SELL,5666,3235,시장가,047050,31.48
2002-06-18,3350,3350,3130,3150,902000,3155,3174.5,3599.6666666666665,3281.9166666666665,HOLD,0,,,047050,31.48
2002-06-19,3120,3180,2900,2905,747200,3125,3138,3591.9166666666665,3291.75,HOLD,0,,,047050,31.48
2002-06-20,2710,2950,2710,2830,395300,3080,3107,3583.0833333333335,3300.9583333333335,HOLD,0,,,047050,31.48
2002-06-21,2855,2970,2825,2860,562800,2996,3080.5,3574.75,3310.4583333333335,HOLD,0,,,047050,31.48
2002-06-24,2725,2825,2680,2710,402100,2891,3050.75,3555.5833333333335,3318.4583333333335,HOLD,0,,,047050,31.48
2002-06-25,2755,2810,2515,2525,402000,2766,3015,3537.0833333333335,3324.2083333333335,BUY,1452,2525,시장가,047050,31.48
