date,open,high,low,close,volume,ma5,ma20,ma60,ma120,label,qty,order_price,order_type,stock_code,chart_return_pct
2020-05-13,15050,15350,14850,15350,79974,15900,16435,16410,20817.916666666668,BUY,2734,15350,시장가,298040,9.77
2020-05-14,15050,15150,14400,14500,85451,15550,16390,16245,20712.916666666668,HOLD,0,,,298040,9.77
2020-05-15,14450,14600,14000,14050,82900,15090,16335,16073.333333333334,20609.583333333332,HOLD,0,,,298040,9.77
2020-05-18,14200,14500,13600,14450,78783,14760,16252.5,15917.5,20512.083333333332,HOLD,0,,,298040,9.77
2020-05-19,14650,16500,14650,15900,244744,14850,16237.5,15793.333333333334,20431.25,HOLD,0,,,298040,9.77
2020-05-20,15900,16450,15800,16000,85167,14980,16212.5,15680,20359.583333333332,HOLD,0,,,298040,9.77
2020-05-21,16400,16650,15950,16000,106495,15280,16142.5,15575.833333333334,20288.75,HOLD,0,,,298040,9.77
2020-05-22,16300,16300,15450,15500,51493,15570,16087.5,15484.166666666666,20214.166666666668,HOLD,0,,,298040,9.77
2020-05-25,15600,15800,15300,15500,43744,15780,16047.5,15383.333333333334,20136.666666666668,HOLD,0,,,298040,9.77
2020-05-26,15500,16050,15500,15950,42665,15790,16005,15300,20046.25,HOLD,0,,,298040,9.77
2020-05-27,16050,19250,15850,17600,681781,16110,16062.5,15248.333333333334,19975.416666666668,HOLD,0,,,298040,9.77
2020-05-28,17900,18600,16700,17150,252407,16340,16050,15205,19907.083333333332,HOLD,0,,,298040,9.77
2020-05-29,17150,18250,16850,17250,188958,16690,16012.5,15170,19837.5,HOLD,0,,,298040,9.77
2020-06-01,17850,18250,17250,17350,168115,17060,15980,15135.833333333334,19771.666666666668,HOLD,0,,,298040,9.77
2020-06-02,17500,18100,17400,17900,182503,17450,16037.5,15102.5,19711.666666666668,HOLD,0,,,298040,9.77
2020-06-03,18050,18650,17750,18350,298952,17600,16147.5,15077.5,19658.75,SELL,2734,18350,시장가,298040,9.77
