date,open,high,low,close,volume,ma5,ma20,ma60,ma120,label,qty,order_price,order_type,stock_code,chart_return_pct
2024-06-19,38800,41350,38600,41150,2092245,39160,40782.5,42970.833333333336,46302.916666666664,BUY,313,41150,시장가,403870,58.49
2024-06-20,41150,41150,39400,39650,1040405,39250,40685,42755,46241.666666666664,HOLD,0,,,403870,58.49
2024-06-21,39100,40550,38800,40300,1056297,39700,40612.5,42548.333333333336,46169.583333333336,HOLD,0,,,403870,58.49
2024-06-24,39900,41100,39700,40150,809716,39940,40680,42315.833333333336,46107.5,HOLD,0,,,403870,58.49
2024-06-25,39700,41700,39300,41450,1010922,40540,40637.5,42141.666666666664,46062.083333333336,SELL,156,41450,시장가,403870,58.49
2024-06-26,41800,41800,40150,40400,856203,40390,40397.5,41956.666666666664,46012.083333333336,BUY,156,40400,시장가,403870,58.49
2024-06-27,40250,40250,39100,39150,663654,40290,40177.5,41717.5,45972.916666666664,HOLD,0,,,403870,58.49
2024-06-28,39250,39650,38950,39150,456315,40060,40022.5,41485,45941.666666666664,HOLD,0,,,403870,58.49
2024-07-01,38750,39150,38350,38900,596899,39810,39840,41275,45909.166666666664,HOLD,0,,,403870,58.49
2024-07-02,38900,38950,37650,38350,688619,39190,39687.5,41044.166666666664,45869.166666666664,HOLD,0,,,403870,58.49
2024-07-03,38000,38200,36200,36550,1211562,38420,39497.5,40838.333333333336,45822.916666666664,HOLD,0,,,403870,58.49
2024-07-04,36950,37400,36350,37350,643911,38060,39372.5,40658.333333333336,45783.333333333336,HOLD,0,,,403870,58.49
2024-07-05,37000,39300,37000,38700,988598,37970,39317.5,40525,45754.166666666664,SELL,156,38700,시장가,403870,58.49
2024-07-08,38700,40450,38700,40250,1096142,38240,39320,40435,45740.416666666664,HOLD,0,,,403870,58.49
2024-07-09,40550,40850,39700,40200,700680,38610,39330,40365.833333333336,45722.083333333336,HOLD,0,,,403870,58.49
2024-07-10,40050,40600,39200,39800,481590,39260,39307.5,40320,45705.416666666664,HOLD,0,,,403870,58.49
2024-07-11,40200,44950,39700,42850,6881735,40360,39490,40318.333333333336,45719.166666666664,HOLD,0,,,403870,58.49
2024-07-12,42000,43600,41950,42350,1504489,41090,39705,40297.5,45724.166666666664,SELL,156,42350,시장가,403870,58.49
2024-07-12,42000,43600,41950,42350,1504489,41090,39705,40297.5,45724.166666666664,SELL,1,42350,시장가,403870,58.49
2024-07-15,42800,42900,40650,41300,1530860,41300,39822.5,40302.5,45720,HOLD,0,,,403870,58.49
2024-07-16,41100,41300,40100,40550,764696,41370,39927.5,40271.666666666664,45690.833333333336,BUY,158,40550,시장가,403870,58.49
2024-07-17,40550,40600,37200,37200,1971494,40850,39730,40158.333333333336,45602.5,HOLD,0,,,403870,58.49
2024-07-18,35700,36950,34700,36950,1527675,39670,39595,40041.666666666664,45511.25,SELL,79,36950,시장가,403870,58.49
2024-07-19,36600,37050,36250,36300,566428,38460,39395,39917.5,45388.75,HOLD,0,,,403870,58.49
2024-07-22,36000,36450,34600,34750,895979,37150,39125,39795,45267.916666666664,HOLD,0,,,403870,58.49
2024-07-23,35500,35900,33500,34100,983345,35860,38757.5,39657.5,45149.583333333336,HOLD,0,,,403870,58.49
2024-07-24,32550,33650,31650,32800,2062600,34980,38377.5,39532.5,45025,HOLD,0,,,403870,58.49
2024-07-25,32600,33100,31650,32550,842849,34100,38047.5,39430,44907.5,HOLD,0,,,403870,58.49
2024-07-26,32550,32950,31950,32000,617913,33240,37690,39293.333333333336,44785.833333333336,HOLD,0,,,403870,58.49
2024-07-29,32300,32850,32100,32700,369511,32830,37380,39179.166666666664,44683.75,HOLD,0,,,403870,58.49
2024-07-30,32300,32500,31300,32000,453638,32410,37062.5,39067.5,44576.25,HOLD,0,,,403870,58.49
2024-07-31,32050,32600,30950,32450,837401,32340,36857.5,38970.833333333336,44456.25,HOLD,0,,,403870,58.49
2024-08-01,33200,33250,31650,31650,978287,32160,36572.5,38856.666666666664,44335.833333333336,HOLD,0,,,403870,58.49
2024-08-02,30700,31000,29100,29350,1264355,31630,36105,38690.833333333336,44195.833333333336,BUY,319,29350,시장가,403870,58.49
2024-08-05,28350,28750,22650,23450,2300780,29780,35265,38460.833333333336,44024.583333333336,HOLD,0,,,403870,58.49
2024-08-06,24200,26700,24200,25900,1979163,28560,34550,38291.666666666664,43832.5,HOLD,0,,,403870,58.49
2024-08-07,25900,27000,25150,26150,1201332,27300,33867.5,38114.166666666664,43556.25,HOLD,0,,,403870,58.49
2024-08-08,25550,26450,25450,26050,547360,26180,33027.5,37934.166666666664,43260,HOLD,0,,,403870,58.49
2024-08-09,27300,27450,26200,26400,905205,25590,32230,37687.5,42960.833333333336,HOLD,0,,,403870,58.49
2024-08-12,26600,27550,26300,27100,623339,26320,31520,37451.666666666664,42699.166666666664,HOLD,0,,,403870,58.49
2024-08-13,27450,27650,26400,26600,544301,26460,30822.5,37198.333333333336,42453.333333333336,HOLD,0,,,403870,58.49
2024-08-14,27550,28600,27250,28450,1165402,26920,30385,36965.833333333336,42220.416666666664,HOLD,0,,,403870,58.49
2024-08-16,29500,30000,29050,29400,1152233,27590,30007.5,36762.5,41996.25,HOLD,0,,,403870,58.49
