date,open,high,low,close,volume,ma5,ma20,ma60,ma120,label,qty,order_price,order_type,stock_code,chart_return_pct
2019-12-13,14100,14100,13750,13850,289463,13790,15072.5,14650.833333333334,13791.666666666666,BUY,722,13850,시장가,214150,13.97
2019-12-16,13850,14000,13650,13700,186482,13930,14875,14671.666666666666,13799.166666666666,HOLD,0,,,214150,13.97
2019-12-17,13800,13800,13400,13500,335016,13850,14667.5,14678.333333333334,13807.5,HOLD,0,,,214150,13.97
2019-12-18,13550,14400,13550,14000,789773,13780,14492.5,14694.166666666666,13820,HOLD,0,,,214150,13.97
2019-12-19,14100,14100,13650,13650,244338,13740,14310,14694.166666666666,13826.666666666666,HOLD,0,,,214150,13.97
2019-12-20,13850,14400,13800,14150,561825,13800,14200,14698.333333333334,13842.916666666666,HOLD,0,,,214150,13.97
2019-12-23,14500,14700,14050,14050,451280,13870,14090,14699.166666666666,13857.5,SELL,361,14050,시장가,214150,13.97
2019-12-24,14250,14350,13550,13650,388528,13900,14017.5,14691.666666666666,13863.75,HOLD,0,,,214150,13.97
2019-12-26,13750,14400,13750,14300,325696,13960,13992.5,14691.666666666666,13878.333333333334,HOLD,0,,,214150,13.97
2019-12-27,14150,14450,14150,14300,235729,14090,13960,14698.333333333334,13892.916666666666,HOLD,0,,,214150,13.97
2019-12-30,14250,14400,13900,14150,277974,14090,13897.5,14697.5,13906.25,HOLD,0,,,214150,13.97
2020-01-02,14150,14150,13600,13650,384191,14010,13837.5,14690.833333333334,13913.75,HOLD,0,,,214150,13.97
2020-01-03,13700,14100,13650,13850,313556,14050,13825,14688.333333333334,13928.333333333334,HOLD,0,,,214150,13.97
2020-01-06,13550,13600,12950,13150,444513,13820,13802.5,14679.166666666666,13937.916666666666,HOLD,0,,,214150,13.97
2020-01-07,13250,13300,12200,13000,965805,13560,13785,14666.666666666666,13943.75,HOLD,0,,,214150,13.97
2020-01-08,12700,12800,12250,12450,435000,13220,13725,14634.166666666666,13940,BUY,407,12450,시장가,214150,13.97
2020-01-09,12900,13300,12800,12900,423096,13070,13720,14606.666666666666,13942.916666666666,HOLD,0,,,214150,13.97
2020-01-10,13000,13050,12700,12800,166772,12860,13665,14580.833333333334,13948.333333333334,HOLD,0,,,214150,13.97
2020-01-13,12750,13350,12650,13300,342718,12890,13612.5,14558.333333333334,13955.833333333334,HOLD,0,,,214150,13.97
2020-01-14,13300,13650,13100,13200,320447,12930,13580,14540.833333333334,13965.416666666666,HOLD,0,,,214150,13.97
2020-01-15,13200,13400,13050,13150,172911,13070,13545,14522.5,13973.75,HOLD,0,,,214150,13.97
2020-01-16,13200,13400,12950,13150,173313,13120,13517.5,14505.833333333334,13976.666666666666,HOLD,0,,,214150,13.97
2020-01-17,13150,13600,13050,13200,267347,13200,13502.5,14490,13978.75,HOLD,0,,,214150,13.97
2020-01-20,13300,13500,13100,13150,210753,13170,13460,14478.333333333334,13985.416666666666,HOLD,0,,,214150,13.97
2020-01-21,13150,13200,12750,12800,229906,13090,13417.5,14456.666666666666,13988.75,HOLD,0,,,214150,13.97
2020-01-22,12750,13350,12750,13300,223709,13120,13375,14445,13995.416666666666,HOLD,0,,,214150,13.97
