date,open,high,low,close,volume,ma5,ma20,ma60,ma120,label,qty,order_price,order_type,stock_code,chart_return_pct
2023-09-25,24800,25350,24800,25050,287039,25820,27605,29620.833333333332,34314.166666666664,BUY,79,25050,시장가,293490,-12.28
2023-09-26,25050,25700,24800,25050,299654,25420,27415,29485.833333333332,34174.583333333336,HOLD,0,,,293490,-12.28
2023-09-27,25000,25650,24850,25450,281020,25230,27225,29375.833333333332,34040.833333333336,HOLD,0,,,293490,-12.28
2023-10-04,25400,25450,24350,24700,457445,25060,27037.5,29265,33913.75,HOLD,0,,,293490,-12.28
2023-10-05,24900,25200,24450,24600,270682,24970,26847.5,29165.833333333332,33777.5,HOLD,0,,,293490,-12.28
2023-10-06,24550,25400,24550,25150,256994,24990,26670,29095,33647.5,HOLD,0,,,293490,-12.28
2023-10-10,25400,25800,25150,25450,343158,25070,26515,29037.5,33518.333333333336,HOLD,0,,,293490,-12.28
2023-10-11,25650,26200,25500,25850,289964,25150,26395,28965.833333333332,33385.416666666664,HOLD,0,,,293490,-12.28
2023-10-12,25850,26150,25700,26000,271157,25410,26300,28880,33252.083333333336,HOLD,0,,,293490,-12.28
2023-10-13,25750,25900,25200,25250,234726,25540,26182.5,28756.666666666668,33110.833333333336,HOLD,0,,,293490,-12.28
2023-10-16,25100,25400,24500,24850,281889,25480,26040,28620.833333333332,32970.833333333336,HOLD,0,,,293490,-12.28
2023-10-17,25050,25450,24950,25100,247216,25410,25907.5,28481.666666666668,32839.166666666664,HOLD,0,,,293490,-12.28
2023-10-18,25100,25350,24300,24300,337904,25100,25742.5,28334.166666666668,32702.5,HOLD,0,,,293490,-12.28
2023-10-19,24050,24200,23300,23300,454722,24560,25517.5,28175,32559.583333333332,HOLD,0,,,293490,-12.28
2023-10-20,22650,23550,22600,23250,386412,24160,25262.5,28014.166666666668,32417.916666666668,HOLD,0,,,293490,-12.28
2023-10-23,22750,23600,22750,23100,281081,23810,25025,27857.5,32276.25,BUY,79,23100,시장가,293490,-12.28
2023-10-24,23300,24150,22800,24100,292437,23610,24877.5,27728.333333333332,32147.916666666668,HOLD,0,,,293490,-12.28
2023-10-25,24150,24150,23600,23700,225063,23490,24742.5,27610,32011.666666666668,HOLD,0,,,293490,-12.28
2023-10-26,23200,23500,22850,23350,260630,23500,24632.5,27508.333333333332,31872.916666666668,HOLD,0,,,293490,-12.28
2023-10-27,23300,24050,23300,23500,278974,23550,24555,27390.833333333332,31732.5,HOLD,0,,,293490,-12.28
2023-10-30,23300,23850,23300,23500,175236,23630,24477.5,27284.166666666668,31587.083333333332,HOLD,0,,,293490,-12.28
2023-10-31,23600,24000,23250,23300,203956,23470,24390,27147.5,31450.833333333332,HOLD,0,,,293490,-12.28
2023-11-01,23450,23650,23050,23400,204767,23410,24287.5,26990,31313.333333333332,HOLD,0,,,293490,-12.28
2023-11-02,23800,23950,23400,23800,307806,23500,24242.5,26862.5,31182.5,HOLD,0,,,293490,-12.28
2023-11-03,24050,25400,23650,25250,599180,23850,24275,26766.666666666668,31064.583333333332,SELL,79,25250,시장가,293490,-12.28
2023-11-06,26400,26550,25750,26550,703152,24460,24345,26690.833333333332,30957.5,HOLD,0,,,293490,-12.28
2023-11-07,26550,26600,25650,26300,411187,25060,24387.5,26602.5,30851.25,HOLD,0,,,293490,-12.28
2023-11-08,26050,28250,26050,26950,900342,25770,24442.5,26545,30747.916666666668,HOLD,0,,,293490,-12.28
2023-11-09,26500,27250,26300,26900,396468,26390,24487.5,26485.833333333332,30648.333333333332,HOLD,0,,,293490,-12.28
2023-11-10,26550,27050,25700,26000,286987,26540,24525,26411.666666666668,30545.416666666668,HOLD,0,,,293490,-12.28
2023-11-13,26250,26300,25350,25400,186738,26310,24552.5,26334.166666666668,30434.166666666668,HOLD,0,,,293490,-12.28
2023-11-14,25300,26000,25300,25350,188806,26120,24565,26260,30323.333333333332,HOLD,0,,,293490,-12.28
2023-11-15,25800,26000,25500,25550,384577,25840,24627.5,26205,30208.333333333332,HOLD,0,,,293490,-12.28
2023-11-16,25550,26050,25300,25900,198121,25640,24757.5,26164.166666666668,30095.416666666668,HOLD,0,,,293490,-12.28
2023-11-17,25700,25700,24600,24600,326965,25360,24825,26111.666666666668,29971.666666666668,HOLD,0,,,293490,-12.28
2023-11-20,24700,25450,24600,25250,231757,25330,24932.5,26062.5,29857.916666666668,HOLD,0,,,293490,-12.28
2023-11-21,25250,26850,25250,26750,521840,25610,25065,26031.666666666668,29757.916666666668,HOLD,0,,,293490,-12.28
2023-11-22,26500,27300,26150,27250,308201,25950,25242.5,26017.5,29664.166666666668,HOLD,0,,,293490,-12.28
