날짜,시가,고가,저가,종가,MA5,MA20,MA60,MA120,거래량
2022-11-17,10000.0,10450.0,9070.0,9260.0,,,,,3342762
2022-11-18,9300.0,9410.0,9050.0,9060.0,,,,,766692
2022-11-21,9100.0,9100.0,8540.0,8550.0,,,,,466869
2022-11-22,8430.0,8650.0,8130.0,8160.0,,,,,311876
2022-11-23,8290.0,8310.0,8100.0,8160.0,8638.0,,,,220946
2022-11-24,8190.0,8490.0,8160.0,8360.0,8458.0,,,,232399
2022-11-25,8460.0,9410.0,8280.0,8900.0,8426.0,,,,1699470
2022-11-28,8900.0,8980.0,8450.0,8520.0,8420.0,,,,232397
2022-11-29,8400.0,8600.0,8270.0,8330.0,8454.0,,,,234482
2022-11-30,8370.0,8550.0,8200.0,8500.0,8522.0,,,,141765
2022-12-01,8900.0,9300.0,8780.0,8930.0,8636.0,,,,802899
2022-12-02,8850.0,9200.0,8790.0,8860.0,8628.0,,,,149338
2022-12-05,8870.0,8870.0,8620.0,8660.0,8656.0,,,,88151
2022-12-06,8560.0,8590.0,8190.0,8260.0,8642.0,,,,180845
2022-12-07,8260.0,8270.0,8040.0,8120.0,8566.0,,,,113875
2022-12-08,8180.0,8180.0,7900.0,8000.0,8380.0,,,,93243
2022-12-09,8110.0,8800.0,8040.0,8280.0,8264.0,,,,300986
2022-12-12,8320.0,8730.0,8270.0,8510.0,8234.0,,,,151502
2022-12-13,8540.0,8680.0,8280.0,8300.0,8242.0,,,,84126
2022-12-14,8310.0,8330.0,8190.0,8310.0,8280.0,8501.5,,,58856
2022-12-15,8220.0,8370.0,8220.0,8240.0,8328.0,8450.5,,,31612
2022-12-16,8100.0,8280.0,8020.0,8100.0,8292.0,8402.5,,,82094
2022-12-19,8050.0,8100.0,7940.0,8050.0,8200.0,8377.5,,,47090
2022-12-20,8040.0,8320.0,7960.0,8200.0,8180.0,8379.5,,,83233
2022-12-21,8140.0,8460.0,8140.0,8380.0,8194.0,8390.5,,,101583
2022-12-22,8440.0,8540.0,8340.0,8390.0,8224.0,8392.0,,,52875
2022-12-23,8250.0,8360.0,8080.0,8110.0,8226.0,8352.5,,,48839
2022-12-26,8200.0,8200.0,8010.0,8030.0,8222.0,8328.0,,,35743
2022-12-27,8090.0,8090.0,8000.0,8070.0,8196.0,8315.0,,,47437
2022-12-28,8070.0,8070.0,7930.0,7990.0,8118.0,8289.5,,,69248
2022-12-29,7920.0,8010.0,7780.0,7840.0,8008.0,8235.0,,,63445
2023-01-02,7840.0,7890.0,7620.0,7680.0,7922.0,8176.0,,,39957
2023-01-03,7740.0,7740.0,7380.0,7620.0,7840.0,8124.0,,,40002
2023-01-04,7500.0,7800.0,7300.0,7740.0,7774.0,8098.0,,,41624
2023-01-05,7740.0,7760.0,7510.0,7640.0,7704.0,8074.0,,,34824
2023-01-06,7700.0,7700.0,7500.0,7600.0,7656.0,8054.0,,,29634
2023-01-09,7600.0,7770.0,7600.0,7710.0,7662.0,8025.5,,,36409
2023-01-10,7710.0,7750.0,7680.0,7730.0,7684.0,7986.5,,,38490
2023-01-11,7830.0,8370.0,7830.0,8040.0,7744.0,7973.5,,,222495
2023-01-12,8100.0,8130.0,7850.0,7980.0,7812.0,7957.0,,,44419
2023-01-13,7980.0,8040.0,7910.0,7970.0,7886.0,7943.5,,,29807
2023-01-16,8150.0,8150.0,7940.0,8060.0,7956.0,7941.5,,,23348
2023-01-17,8050.0,8090.0,7830.0,7910.0,7992.0,7934.5,,,34546
2023-01-18,7930.0,7960.0,7810.0,7830.0,7950.0,7916.0,,,14949
2023-01-19,7800.0,7850.0,7710.0,7790.0,7912.0,7886.5,,,25930
2023-01-20,7720.0,7830.0,7650.0,7720.0,7862.0,7853.0,,,78527
2023-01-25,7770.0,8250.0,7720.0,8240.0,7898.0,7859.5,,,1168
2023-01-26,8240.0,8400.0,8090.0,8120.0,7940.0,7864.0,,,167
2023-01-27,8120.0,8390.0,8120.0,8200.0,8014.0,7870.5,,,57139
2023-01-30,8240.0,8240.0,7960.0,7960.0,8048.0,7869.0,,,217
2023-01-31,8000.0,8050.0,7910.0,8040.0,8112.0,7879.0,,,1311
2023-02-01,8180.0,8440.0,8080.0,8440.0,8152.0,7917.0,,,2394
2023-02-02,8590.0,8640.0,8380.0,8550.0,8238.0,7963.5,,,532
2023-02-03,8550.0,8630.0,8390.0,8550.0,8308.0,8004.0,,,654
2023-02-06,8630.0,8840.0,8480.0,8550.0,8426.0,8049.5,,,1472
2023-02-07,8790.0,8850.0,8430.0,8730.0,8564.0,8106.0,,,1523
2023-02-08,8760.0,9190.0,8650.0,8870.0,8650.0,8164.0,,,2825
2023-02-09,8750.0,8750.0,8550.0,8610.0,8662.0,8208.0,,,1836
2023-02-10,8590.0,8590.0,8250.0,8370.0,8626.0,8224.5,,,121
2023-02-13,8270.0,8590.0,8240.0,8400.0,8596.0,8245.5,8234.666666666666,,415
2023-02-14,8520.0,9500.0,8520.0,9010.0,8652.0,8297.5,8230.5,,16729
2023-02-15,9170.0,9870.0,8980.0,9060.0,8690.0,8347.5,8230.5,,5422
2023-02-16,9140.0,10600.0,9080.0,9510.0,8870.0,8427.5,8246.5,,11147
2023-02-17,9410.0,9460.0,8930.0,9280.0,9052.0,8500.0,8265.166666666666,,5623
2023-02-20,9220.0,9260.0,8930.0,8960.0,9164.0,8558.5,8278.5,,39294
2023-02-21,9340.0,9730.0,9090.0,9670.0,9296.0,8656.0,8300.333333333334,,22241
2023-02-22,9390.0,9390.0,9060.0,9060.0,9296.0,8697.0,8303.0,,1707
2023-02-23,9100.0,9180.0,8900.0,8900.0,9174.0,8736.0,8309.333333333334,,3809
2023-02-24,8900.0,8980.0,8730.0,8730.0,9064.0,8762.5,8316.0,,2194
2023-02-27,8700.0,8900.0,8660.0,8760.0,9024.0,8802.5,8320.333333333334,,121201
2023-02-28,8760.0,8880.0,8550.0,8630.0,8816.0,8832.0,8315.333333333334,,143997
2023-03-02,8570.0,8630.0,8360.0,8500.0,8704.0,8835.0,8309.333333333334,,151721
2023-03-03,8600.0,8620.0,8380.0,8580.0,8640.0,8836.5,8308.0,,66866
2023-03-06,8730.0,8930.0,8380.0,8930.0,8680.0,8855.5,8319.166666666666,,350327
