날짜,시가,고가,저가,종가,MA5,MA20,MA60,MA120,거래량
2000-01-04,37378.61328125,42906.4375,37378.61328125,41011.18359375,,,,,135433
2000-01-05,39537.09765625,40537.3671875,38536.82421875,39273.8671875,,,,,150723
2000-01-06,40274.140625,41274.41015625,37010.08984375,37168.02734375,,,,,112202
2000-01-07,37220.67578125,38273.59375,36852.15234375,37694.48828125,,,,,124966
2000-01-10,37905.0703125,38957.9921875,37483.90625,37905.0703125,38610.52734375,,,,171010
2000-01-11,37905.0703125,38168.30078125,36378.33984375,36799.5078125,37768.1921875,,,,187744
2000-01-12,36799.5078125,36799.5078125,34798.9609375,35272.77734375,36967.97421875,,,,156764
2000-01-13,35430.71484375,35693.94140625,34219.85546875,34219.85546875,36378.33984375,,,,155947
2000-01-14,35009.546875,36220.40234375,34219.85546875,34219.85546875,35683.41328125,,,,192132
2000-01-17,34746.31640625,35009.546875,33588.10546875,33798.6875,34862.13671875,,,,155016
2000-01-18,34219.85546875,34588.37890625,33482.8125,33798.6875,34261.97265625,,,,139516
2000-01-19,34167.2109375,34167.2109375,29587.015625,30008.181640625,33209.053515625,,,,192379
2000-01-20,28955.263671875,29481.72265625,27165.30078125,29007.91015625,32166.664453125,,,,280781
2000-01-21,29534.369140625,33324.875,28218.220703125,30534.640625,31429.621484375,,,,661342
2000-01-24,32166.666015625,35114.8359375,31587.560546875,35114.8359375,31692.851171875,,,,652016
2000-01-25,35114.8359375,37747.1328125,34219.85546875,36115.109375,32156.135546875,,,,716636
2000-01-26,36325.6953125,39379.16015625,35325.421875,38694.76171875,33893.4515625,,,,530411
2000-01-27,38694.76171875,39642.38671875,37694.48828125,39010.63671875,35893.996875,,,,338354
2000-01-28,38694.76171875,39642.38671875,37536.55078125,39010.63671875,37589.19609375,,,,301390
2000-01-31,38431.53125,42643.20703125,38010.36328125,40221.4921875,38610.52734375,35944.01064453125,,,419671
2000-02-01,40221.4921875,41063.828125,38694.76171875,39431.8046875,39273.86640625,35865.04169921875,,,163830
2000-02-02,37905.0703125,40537.3671875,37378.61328125,40537.3671875,39642.3875,35928.21669921875,,,445751
2000-02-03,40168.84765625,40274.140625,39115.9296875,40010.91015625,39842.4421875,36070.36083984375,,,204935
2000-02-04,40010.91015625,40010.91015625,40010.91015625,40010.91015625,40042.496875,36186.18193359375,,,0
2000-02-07,39537.09765625,39958.26171875,38694.76171875,38694.76171875,39737.15078125,36225.66650390625,,,155434
2000-02-08,39221.21875,43696.125,38800.0546875,42643.20703125,40379.43125,36517.85146484375,,,714566
2000-02-09,42590.55859375,43432.89453125,40063.5546875,40274.140625,40326.7859375,36767.91962890625,,,190594
