날짜,시가,고가,저가,종가,MA5,MA20,MA60,MA120,거래량
2018-08-08,12300.0,12600.0,11750.0,12150.0,,,,,643900
2018-08-09,12150.0,12150.0,11500.0,11650.0,,,,,413900
2018-08-10,12150.0,12300.0,11850.0,12150.0,,,,,469820
2018-08-13,12200.0,13400.0,11700.0,11850.0,,,,,562680
2018-08-14,12000.0,12450.0,11700.0,12050.0,11970.0,,,,198730
2018-08-16,12500.0,12600.0,12050.0,12250.0,11990.0,,,,215250
2018-08-17,12350.0,12550.0,12200.0,12500.0,12160.0,,,,108290
2018-08-20,12500.0,12900.0,12400.0,12700.0,12270.0,,,,130000
2018-08-21,12800.0,12850.0,12350.0,12850.0,12470.0,,,,188970
2018-08-22,12650.0,12850.0,12500.0,12750.0,12610.0,,,,162250
2018-08-23,12700.0,12850.0,12450.0,12850.0,12730.0,,,,188590
2018-08-24,12950.0,13350.0,12750.0,13350.0,12900.0,,,,144390
2018-08-27,12800.0,14400.0,12250.0,14300.0,13220.0,,,,406490
2018-08-28,14350.0,15750.0,14050.0,14700.0,13590.0,,,,194070
2018-08-29,14450.0,15000.0,14400.0,14900.0,14020.0,,,,83170
2018-08-30,14850.0,15350.0,14600.0,15000.0,14450.0,,,,127620
2018-08-31,14900.0,15500.0,14700.0,15150.0,14810.0,,,,122480
2018-09-03,15600.0,15600.0,14850.0,14900.0,14930.0,,,,130770
2018-09-04,14800.0,15500.0,14750.0,15450.0,15080.0,,,,124670
2018-09-05,15750.0,16300.0,15450.0,15650.0,15230.0,13457.5,,,213120
2018-09-06,16000.0,16900.0,15500.0,15850.0,15400.0,13642.5,,,342450
2018-09-07,15900.0,16700.0,15400.0,16700.0,15710.0,13895.0,,,183870
2018-09-10,16900.0,16900.0,16250.0,16450.0,16020.0,14110.0,,,121990
2018-09-11,16500.0,16700.0,15850.0,16500.0,16230.0,14342.5,,,234180
2018-09-12,16700.0,16700.0,15950.0,16450.0,16390.0,14562.5,,,140370
2018-09-13,16350.0,16550.0,15950.0,16200.0,16460.0,14760.0,,,119970
2018-09-14,16200.0,16200.0,15400.0,15500.0,16220.0,14910.0,,,116950
2018-09-17,15650.0,15800.0,15100.0,15350.0,16000.0,15042.5,,,127010
2018-09-18,15350.0,15650.0,14950.0,14950.0,15690.0,15147.5,,,129160
2018-09-19,14800.0,15050.0,14500.0,14550.0,15310.0,15237.5,,,64660
2018-09-20,14650.0,14750.0,14100.0,14450.0,14960.0,15317.5,,,167840
2018-09-21,14400.0,14800.0,14350.0,14500.0,14760.0,15375.0,,,117640
2018-09-27,14550.0,15800.0,14550.0,15450.0,14780.0,15432.5,,,204770
2018-09-28,15200.0,15400.0,14850.0,14850.0,14760.0,15440.0,,,104060
2018-10-01,15200.0,15400.0,14850.0,15250.0,14900.0,15457.5,,,67500
2018-10-02,15250.0,15600.0,15100.0,15400.0,15090.0,15477.5,,,75010
2018-10-04,15950.0,15950.0,15000.0,15250.0,15240.0,15482.5,,,56620
2018-10-05,15100.0,15200.0,14250.0,14650.0,15080.0,15470.0,,,86910
2018-10-08,14650.0,15000.0,14400.0,14650.0,15040.0,15430.0,,,37160
2018-10-10,14700.0,15000.0,13800.0,14000.0,14790.0,15347.5,,,69940
2018-10-11,13200.0,14050.0,13200.0,13600.0,14430.0,15235.0,,,59650
2018-10-12,13600.0,13900.0,13250.0,13700.0,14120.0,15085.0,,,53210
2018-10-15,13750.0,13750.0,13100.0,13250.0,13840.0,14925.0,,,48870
2018-10-16,13350.0,13750.0,13200.0,13300.0,13570.0,14765.0,,,64340
2018-10-17,13550.0,14000.0,13300.0,13800.0,13530.0,14632.5,,,59290
2018-10-18,13800.0,13850.0,13400.0,13600.0,13530.0,14502.5,,,56670
2018-10-19,13350.0,13900.0,13300.0,13900.0,13570.0,14422.5,,,21090
2018-10-22,13900.0,13900.0,13300.0,13400.0,13600.0,14325.0,,,28820
2018-10-23,13400.0,13500.0,12650.0,12800.0,13500.0,14217.5,,,33540
2018-10-24,12900.0,13100.0,12250.0,12600.0,13260.0,14120.0,,,38610
2018-10-25,12000.0,13500.0,12000.0,13150.0,13170.0,14055.0,,,84040
2018-10-26,13150.0,13200.0,12500.0,12900.0,12970.0,13975.0,,,42250
2018-10-29,12600.0,13050.0,11800.0,12150.0,12720.0,13810.0,,,40260
2018-10-30,12050.0,12400.0,11750.0,12200.0,12600.0,13677.5,,,42990
2018-10-31,12350.0,12400.0,11750.0,11750.0,12430.0,13502.5,,,42650
2018-11-01,11950.0,13100.0,11800.0,12600.0,12320.0,13362.5,,,85970
2018-11-02,12550.0,13500.0,12550.0,13200.0,12380.0,13260.0,,,33330
2018-11-05,13200.0,13400.0,12750.0,13050.0,12560.0,13180.0,,,22700
2018-11-06,13050.0,13050.0,12650.0,12700.0,12660.0,13082.5,,,16140
2018-11-07,12750.0,13000.0,12000.0,12000.0,12710.0,12982.5,13929.166666666666,,55320
2018-11-08,12150.0,12700.0,12150.0,12550.0,12700.0,12930.0,13935.833333333334,,18100
2018-11-09,12550.0,12650.0,12050.0,12600.0,12580.0,12875.0,13951.666666666666,,17400
2018-11-12,12650.0,12850.0,12350.0,12700.0,12510.0,12847.5,13960.833333333334,,28410
2018-11-13,12250.0,13300.0,12150.0,12250.0,12420.0,12795.0,13967.5,,141980
2018-11-14,12450.0,12450.0,11750.0,11800.0,12380.0,12695.0,13963.333333333334,,50140
2018-11-15,11950.0,12350.0,11800.0,12350.0,12340.0,12632.5,13965.0,,18220
2018-11-16,12350.0,12500.0,12050.0,12400.0,12300.0,12557.5,13963.333333333334,,23910
2018-11-19,12600.0,12750.0,12200.0,12250.0,12210.0,12500.0,13955.833333333334,,43380
2018-11-20,12250.0,12350.0,12000.0,12100.0,12180.0,12465.0,13943.333333333334,,6950
2018-11-21,12000.0,12600.0,12000.0,12050.0,12230.0,12437.5,13931.666666666666,,25870
2018-11-22,12300.0,12300.0,11950.0,11950.0,12150.0,12377.5,13916.666666666666,,18950
2018-11-23,12000.0,12300.0,12000.0,12200.0,12110.0,12342.5,13897.5,,13880
2018-11-26,12250.0,12500.0,12200.0,12400.0,12140.0,12355.0,13865.833333333334,,19190
2018-11-27,12500.0,12500.0,12150.0,12300.0,12180.0,12360.0,13825.833333333334,,11680
2018-11-28,12300.0,12400.0,12150.0,12150.0,12200.0,12380.0,13780.0,,10140
2018-11-29,12200.0,12350.0,12200.0,12300.0,12270.0,12365.0,13735.0,,11510
2018-11-30,12300.0,13200.0,12200.0,13200.0,12470.0,12365.0,13702.5,,52270
2018-12-03,13300.0,13350.0,12500.0,13050.0,12600.0,12365.0,13671.666666666666,,52190
2018-12-04,13500.0,13500.0,12700.0,12850.0,12710.0,12372.5,13628.333333333334,,21390
2018-12-05,12750.0,12900.0,12500.0,12550.0,12790.0,12400.0,13576.666666666666,,18320
2018-12-06,12600.0,12650.0,12200.0,12250.0,12780.0,12385.0,13516.666666666666,,15680
2018-12-07,12450.0,12500.0,12250.0,12450.0,12630.0,12377.5,13445.833333333334,,20500
2018-12-10,12400.0,12400.0,11900.0,12000.0,12420.0,12342.5,13371.666666666666,,30740
2018-12-11,12000.0,12000.0,11800.0,11850.0,12220.0,12322.5,13294.166666666666,,14950
2018-12-12,12000.0,12100.0,11600.0,11650.0,12040.0,12315.0,13214.166666666666,,35140
2018-12-13,11750.0,12200.0,11650.0,12150.0,12020.0,12305.0,13146.666666666666,,30430
2018-12-14,12200.0,12250.0,11900.0,11900.0,11910.0,12280.0,13086.666666666666,,23760
2018-12-17,11850.0,12100.0,11550.0,11600.0,11830.0,12247.5,13024.166666666666,,32190
2018-12-18,11550.0,11800.0,11300.0,11300.0,11720.0,12207.5,12963.333333333334,,55050
2018-12-19,11650.0,11850.0,11600.0,11750.0,11740.0,12192.5,12916.666666666666,,43070
2018-12-20,11650.0,11800.0,11450.0,11500.0,11610.0,12170.0,12867.5,,27730
2018-12-21,11600.0,11750.0,11550.0,11550.0,11540.0,12137.5,12818.333333333334,,32720
2018-12-24,11550.0,12000.0,11550.0,11950.0,11610.0,12115.0,12760.0,,34280
2018-12-26,11950.0,12000.0,11700.0,11800.0,11710.0,12090.0,12709.166666666666,,24180
2018-12-27,11700.0,11800.0,11400.0,11500.0,11660.0,12057.5,12646.666666666666,,19680
2018-12-28,11650.0,11800.0,11600.0,11750.0,11710.0,12030.0,12585.833333333334,,25290
2019-01-02,11750.0,12000.0,11750.0,12000.0,11800.0,11970.0,12531.666666666666,,32940
2019-01-03,12050.0,12050.0,11750.0,11800.0,11770.0,11907.5,12484.166666666666,,24480
2019-01-04,11500.0,12000.0,11500.0,11700.0,11750.0,11850.0,12435.0,,19920
2019-01-07,11950.0,11950.0,11650.0,11800.0,11810.0,11812.5,12398.333333333334,,17070
2019-01-08,11700.0,12150.0,11650.0,11850.0,11830.0,11792.5,12369.166666666666,,36650
2019-01-09,11900.0,11950.0,11800.0,11850.0,11800.0,11762.5,12338.333333333334,,14040
2019-01-10,11850.0,12000.0,11650.0,11850.0,11810.0,11755.0,12315.0,,29270
2019-01-11,11750.0,11900.0,11650.0,11800.0,11830.0,11752.5,12290.0,,39920
2019-01-14,11950.0,11950.0,11550.0,11850.0,11840.0,11762.5,12257.5,,55700
2019-01-15,12050.0,12200.0,11900.0,12100.0,11890.0,11760.0,12232.5,,122530
2019-01-16,12150.0,12300.0,12000.0,12150.0,11950.0,11772.5,12203.333333333334,,73040
2019-01-17,12250.0,12400.0,11800.0,11800.0,11940.0,11782.5,12176.666666666666,,68990
2019-01-18,11850.0,12000.0,11750.0,11850.0,11950.0,11810.0,12160.833333333334,,46890
2019-01-21,11950.0,12000.0,11850.0,12000.0,11980.0,11822.5,12150.833333333334,,68730
2019-01-22,12000.0,12250.0,11900.0,12250.0,12010.0,11860.0,12135.833333333334,,106430
2019-01-23,12200.0,12700.0,12150.0,12500.0,12080.0,11907.5,12129.166666666666,,168210
2019-01-24,12700.0,12900.0,12550.0,12700.0,12260.0,11945.0,12138.333333333334,,98850
2019-01-25,12700.0,12900.0,12500.0,12500.0,12390.0,11980.0,12143.333333333334,,66830
2019-01-28,12600.0,12950.0,12500.0,12750.0,12540.0,12042.5,12160.0,,74890
2019-01-29,12750.0,12950.0,12500.0,12500.0,12590.0,12080.0,12158.333333333334,,65000
2019-01-30,12600.0,14000.0,12550.0,14000.0,12890.0,12180.0,12171.666666666666,,397020
2019-01-31,14000.0,15050.0,13400.0,14200.0,13190.0,12300.0,12190.833333333334,,256390
