날짜,시가,고가,저가,종가,MA5,MA20,MA60,MA120,거래량
2005-09-29,59500.0,59500.0,57000.0,59000.0,,,,,23810
2005-09-30,59600.0,60000.0,56700.0,58500.0,,,,,26193
2005-10-03,58500.0,58500.0,58500.0,58500.0,,,,,0
2005-10-04,58300.0,58500.0,57700.0,58400.0,,,,,8240
2005-10-05,58400.0,58400.0,57800.0,57800.0,58440.0,,,,6540
2005-10-06,57000.0,57800.0,56000.0,56500.0,57940.0,,,,22600
2005-10-07,55800.0,55800.0,53500.0,55000.0,57240.0,,,,44578
2005-10-10,56000.0,60300.0,56000.0,59100.0,57360.0,,,,32770
2005-10-11,62000.0,62100.0,59100.0,60300.0,57740.0,,,,105240
2005-10-12,60300.0,62500.0,60300.0,62500.0,58680.0,,,,68220
2005-10-13,62400.0,62400.0,59900.0,61500.0,59680.0,,,,14610
2005-10-14,63800.0,63900.0,59000.0,59500.0,60580.0,,,,18311
2005-10-17,59500.0,59500.0,59500.0,59500.0,60660.0,,,,0
2005-10-18,58900.0,61500.0,58900.0,61500.0,60900.0,,,,10000
2005-10-19,60000.0,60500.0,59500.0,60000.0,60400.0,,,,6790
2005-10-20,60500.0,61000.0,59000.0,60500.0,60200.0,,,,5500
2005-10-21,58100.0,61400.0,58100.0,60000.0,60300.0,,,,11962
2005-10-24,59800.0,64500.0,59000.0,64500.0,61300.0,,,,12141
2005-10-25,66000.0,66000.0,62200.0,65800.0,62160.0,,,,4030
2005-10-26,63800.0,66000.0,63800.0,66000.0,63360.0,60220.0,,,5330
2005-10-27,66800.0,66800.0,65000.0,66000.0,64460.0,60570.0,,,11400
2005-10-28,64100.0,66000.0,63500.0,65300.0,65520.0,60910.0,,,3490
2005-10-31,65100.0,65900.0,63700.0,65000.0,65620.0,61235.0,,,5950
2005-11-01,64000.0,69500.0,64000.0,69500.0,66360.0,61790.0,,,6577
2005-11-02,69400.0,70000.0,69100.0,70000.0,67160.0,62400.0,,,4484
2005-11-03,65900.0,70000.0,65900.0,70000.0,67960.0,63075.0,,,6510
2005-11-04,67600.0,70100.0,67600.0,70000.0,68900.0,63825.0,,,15200
2005-11-07,69800.0,69900.0,69800.0,69900.0,69880.0,64365.0,,,1104
2005-11-08,69900.0,69900.0,67700.0,69500.0,69880.0,64825.0,,,4760
2005-11-09,67800.0,69800.0,67800.0,68100.0,69500.0,65105.0,,,5060
2005-11-10,69900.0,69900.0,67600.0,69000.0,69300.0,65480.0,,,10190
2005-11-11,70500.0,70500.0,65300.0,68200.0,68940.0,65915.0,,,6430
2005-11-14,68000.0,68000.0,64700.0,64700.0,67900.0,66175.0,,,8083
2005-11-15,63900.0,64000.0,61800.0,63000.0,66600.0,66250.0,,,17810
2005-11-16,63400.0,63800.0,61900.0,63000.0,65580.0,66400.0,,,25287
2005-11-17,62300.0,63600.0,62300.0,62700.0,64320.0,66510.0,,,9870
2005-11-18,62000.0,63300.0,62000.0,62200.0,63120.0,66620.0,,,9030
2005-11-21,62200.0,64700.0,62200.0,64000.0,62980.0,66595.0,,,6490
2005-11-22,64000.0,64000.0,62200.0,63400.0,63060.0,66475.0,,,22920
2005-11-23,63400.0,67500.0,63300.0,66700.0,63800.0,66510.0,,,32570
2005-11-24,68700.0,68700.0,65600.0,66400.0,64540.0,66530.0,,,8120
2005-11-25,65300.0,70100.0,65300.0,69100.0,65920.0,66720.0,,,33480
2005-11-28,68200.0,69800.0,67400.0,69800.0,67080.0,66960.0,,,6470
2005-11-29,68500.0,69200.0,67000.0,68900.0,68180.0,66930.0,,,7990
2005-11-30,68800.0,70500.0,67600.0,70500.0,68940.0,66955.0,,,11170
2005-12-01,70200.0,70500.0,69200.0,69500.0,69560.0,66930.0,,,2530
2005-12-02,69200.0,69200.0,66800.0,67700.0,69280.0,66815.0,,,5400
2005-12-05,67000.0,68500.0,66200.0,68500.0,69020.0,66745.0,,,3637
2005-12-06,67300.0,69100.0,66900.0,69100.0,69060.0,66725.0,,,5370
2005-12-07,68000.0,70500.0,68000.0,70200.0,69000.0,66830.0,,,5240
2005-12-08,70000.0,70000.0,68000.0,69600.0,69020.0,66860.0,,,8162
2005-12-09,68200.0,71000.0,68100.0,70200.0,69520.0,66960.0,,,78150
2005-12-12,70200.0,72700.0,70200.0,72500.0,70320.0,67350.0,,,5100
2005-12-13,74300.0,80200.0,74300.0,79600.0,72420.0,68180.0,,,24380
2005-12-14,79800.0,79900.0,77000.0,78200.0,74020.0,68940.0,,,7290
2005-12-15,78200.0,79500.0,75900.0,79500.0,76000.0,69780.0,,,3510
2005-12-16,77300.0,79200.0,76800.0,79200.0,77800.0,70630.0,,,2150
2005-12-19,79700.0,80800.0,79000.0,80000.0,79300.0,71430.0,,,1798
2005-12-20,80000.0,80100.0,78900.0,80000.0,79380.0,72260.0,,,3000
2005-12-21,79000.0,80300.0,79000.0,80300.0,79800.0,72940.0,66556.66666666667,,1825
2005-12-22,80300.0,80300.0,80300.0,80300.0,79960.0,73635.0,66911.66666666667,,0
2005-12-23,79200.0,79900.0,78800.0,79900.0,80100.0,74175.0,67268.33333333333,,820
2005-12-26,79900.0,79900.0,79900.0,79900.0,80080.0,74680.0,67625.0,,0
2005-12-27,79800.0,79900.0,78700.0,79900.0,80060.0,75230.0,67983.33333333333,,309
2005-12-28,78700.0,80000.0,78700.0,80000.0,80000.0,75705.0,68353.33333333333,,2320
2005-12-29,78900.0,84000.0,77000.0,84000.0,80740.0,76430.0,68811.66666666667,,20740
2006-01-02,84000.0,85900.0,83500.0,85000.0,81760.0,77295.0,69311.66666666667,,17530
2006-01-03,84000.0,84000.0,80800.0,82200.0,82220.0,77980.0,69696.66666666667,,8559
2006-01-04,82000.0,82900.0,81200.0,81800.0,82600.0,78615.0,70055.0,,6460
2006-01-05,80300.0,80700.0,79100.0,79100.0,82420.0,79060.0,70331.66666666667,,16185
2006-01-06,77900.0,79700.0,77800.0,78200.0,81260.0,79490.0,70610.0,,4710
2006-01-09,78200.0,80400.0,78200.0,79900.0,80240.0,79975.0,70950.0,,3240
2006-01-10,78800.0,78800.0,77000.0,77000.0,79200.0,80200.0,71241.66666666667,,2339
2006-01-11,76000.0,76000.0,73500.0,74500.0,77740.0,79945.0,71458.33333333333,,3782
2006-01-12,74800.0,75900.0,73500.0,75500.0,77020.0,79810.0,71716.66666666667,,5973
2006-01-13,75500.0,75500.0,73000.0,73000.0,75980.0,79485.0,71925.0,,13010
2006-01-16,73000.0,73000.0,70200.0,70500.0,74100.0,79050.0,72100.0,,10570
2006-01-17,70600.0,71800.0,69300.0,69600.0,72620.0,78530.0,72185.0,,27172
2006-01-18,68200.0,69500.0,67000.0,67500.0,71220.0,77905.0,72213.33333333333,,26657
2006-01-19,66500.0,69000.0,66500.0,69000.0,69920.0,77340.0,72263.33333333333,,4420
2006-01-20,67600.0,69000.0,67000.0,69000.0,69120.0,76775.0,72313.33333333333,,6180
2006-01-23,66200.0,68100.0,63100.0,63100.0,67640.0,75935.0,72276.66666666667,,4760
2006-01-24,63400.0,68800.0,63100.0,68800.0,67480.0,75380.0,72340.0,,7130
2006-01-25,67000.0,69000.0,66500.0,68800.0,67740.0,74825.0,72328.33333333333,,5080
2006-01-26,69900.0,69900.0,66000.0,68800.0,67700.0,74265.0,72308.33333333333,,5270
2006-01-27,68800.0,70200.0,67700.0,70200.0,67940.0,73575.0,72311.66666666667,,3285
2006-01-31,69600.0,73500.0,69600.0,73500.0,70020.0,73000.0,72370.0,,22360
2006-02-01,73700.0,73700.0,71000.0,72300.0,70720.0,72505.0,72410.0,,15990
2006-02-02,71200.0,73000.0,68400.0,71900.0,71340.0,72010.0,72450.0,,13780
2006-02-03,71800.0,71800.0,68800.0,70500.0,71680.0,71580.0,72490.0,,5370
2006-02-06,68500.0,70000.0,68500.0,68500.0,71340.0,71095.0,72481.66666666667,,851
2006-02-07,67700.0,69000.0,67700.0,69000.0,70440.0,70550.0,72495.0,,470
2006-02-08,70000.0,70000.0,68400.0,68500.0,69680.0,70125.0,72558.33333333333,,1410
2006-02-09,68500.0,69000.0,68000.0,68400.0,68980.0,69820.0,72648.33333333333,,1660
2006-02-10,69900.0,69900.0,67100.0,67100.0,68300.0,69400.0,72716.66666666667,,2230
2006-02-13,67100.0,67700.0,65100.0,65500.0,67700.0,69025.0,72763.33333333333,,7612
2006-02-14,65600.0,65600.0,63200.0,63900.0,66680.0,68695.0,72791.66666666667,,4200
2006-02-15,64100.0,64400.0,62700.0,63000.0,65580.0,68365.0,72775.0,,2315
2006-02-16,62300.0,64500.0,61800.0,64000.0,64700.0,68190.0,72785.0,,6400
2006-02-17,63300.0,66000.0,62800.0,64800.0,64240.0,67980.0,72753.33333333333,,4223
2006-02-20,65800.0,68400.0,64300.0,68000.0,64740.0,67930.0,72780.0,,8310
2006-02-21,67000.0,67000.0,65100.0,65400.0,65040.0,68045.0,72718.33333333333,,13510
2006-02-22,64800.0,66800.0,64800.0,66700.0,65780.0,67940.0,72666.66666666667,,4613
2006-02-23,66700.0,68500.0,66000.0,68500.0,66680.0,67925.0,72660.0,,9290
2006-02-24,68500.0,69400.0,68000.0,69300.0,67580.0,67950.0,72640.0,,2796
2006-02-27,69700.0,70500.0,68300.0,70300.0,68040.0,67955.0,72653.33333333333,,8550
2006-02-28,70300.0,72500.0,70000.0,72300.0,69420.0,67895.0,72730.0,,4580
2006-03-02,71900.0,74300.0,71900.0,74300.0,70940.0,67995.0,72826.66666666667,,3740
2006-03-03,74300.0,74300.0,71300.0,72100.0,71660.0,68005.0,72876.66666666667,,6820
2006-03-06,72000.0,74000.0,71200.0,73500.0,72500.0,68155.0,72931.66666666667,,4704
2006-03-07,73500.0,73500.0,71800.0,73000.0,73040.0,68380.0,72988.33333333333,,3880
2006-03-08,73000.0,73200.0,71800.0,72000.0,72980.0,68530.0,73018.33333333333,,4011
2006-03-09,71900.0,73500.0,71800.0,73400.0,72800.0,68775.0,73033.33333333333,,1640
2006-03-10,73400.0,73400.0,71900.0,72900.0,72960.0,69000.0,72921.66666666667,,560
2006-03-13,71500.0,72000.0,71200.0,72000.0,72660.0,69245.0,72818.33333333333,,2032
2006-03-14,72000.0,72000.0,69800.0,70000.0,72060.0,69470.0,72660.0,,6340
2006-03-15,71000.0,72500.0,71000.0,72000.0,72060.0,69875.0,72540.0,,3740
2006-03-16,72000.0,73400.0,70000.0,73200.0,72020.0,70385.0,72426.66666666667,,7620
2006-03-17,73200.0,73200.0,71300.0,73200.0,72080.0,70845.0,72313.33333333333,,2840
2006-03-20,73200.0,74000.0,72300.0,73200.0,72320.0,71265.0,72195.0,69375.83333333333,3521
2006-03-21,72200.0,74900.0,72200.0,73300.0,72980.0,71530.0,72078.33333333333,69495.0,4400
2006-03-22,72200.0,72700.0,72000.0,72000.0,72980.0,71860.0,71946.66666666667,69607.5,3090
2006-03-23,72000.0,74000.0,68600.0,68800.0,72100.0,71965.0,71761.66666666667,69693.33333333333,6338
2006-03-24,68900.0,69000.0,68100.0,68900.0,71240.0,71985.0,71578.33333333333,69780.83333333333,2750
2006-03-27,68100.0,69500.0,68100.0,68500.0,70300.0,71945.0,71386.66666666667,69870.0,2440
2006-03-28,68500.0,69000.0,67000.0,68400.0,69320.0,71850.0,71126.66666666667,69969.16666666667,4520
2006-03-29,67900.0,68800.0,67500.0,68800.0,68680.0,71675.0,70856.66666666667,70084.16666666667,9401
2006-03-30,68000.0,69000.0,67900.0,69000.0,68720.0,71410.0,70636.66666666667,70166.66666666667,3203
2006-03-31,69000.0,70400.0,69000.0,70300.0,69000.0,71320.0,70445.0,70250.0,2393
2006-04-03,69300.0,70800.0,69000.0,70300.0,69360.0,71160.0,70298.33333333333,70315.0,6310
2006-04-04,69400.0,71200.0,69400.0,70700.0,69820.0,71045.0,70173.33333333333,70391.66666666667,3150
2006-04-05,69400.0,71200.0,69400.0,70700.0,70200.0,70980.0,70020.0,70485.0,3150
2006-04-06,69800.0,70500.0,69800.0,70400.0,70480.0,70830.0,69910.0,70575.83333333333,59770
2006-04-07,69700.0,70000.0,68600.0,69800.0,70380.0,70675.0,69831.66666666667,70645.0,7910
2006-04-10,68900.0,70000.0,68700.0,69600.0,70240.0,70555.0,69733.33333333333,70725.0,23410
2006-04-11,70000.0,70300.0,69000.0,70300.0,70160.0,70570.0,69688.33333333333,70806.66666666667,11080
2006-04-12,69300.0,70500.0,69300.0,70000.0,70020.0,70470.0,69680.0,70890.0,390
2006-04-13,70000.0,71700.0,69800.0,71600.0,70260.0,70390.0,69713.33333333333,70949.16666666667,1801
2006-04-14,71400.0,73400.0,70400.0,73400.0,70980.0,70400.0,69811.66666666667,71012.5,21880
2006-04-17,73400.0,73500.0,71500.0,71600.0,71380.0,70320.0,69855.0,71059.16666666667,4460
2006-04-18,71600.0,73000.0,71600.0,72500.0,71820.0,70280.0,69913.33333333333,71113.33333333333,9140
2006-04-19,73500.0,73600.0,72900.0,73600.0,72540.0,70360.0,70088.33333333333,71182.5,4020
2006-04-20,73600.0,74200.0,72100.0,73700.0,72960.0,70605.0,70170.0,71255.0,18660
2006-04-21,73700.0,75100.0,72500.0,75100.0,73300.0,70915.0,70275.0,71301.66666666667,5464
2006-04-24,74900.0,75300.0,73100.0,75200.0,74020.0,71250.0,70381.66666666667,71345.0,9450
2006-04-25,75200.0,75200.0,72500.0,74000.0,74320.0,71530.0,70445.0,71378.33333333333,8831
2006-04-26,74300.0,75700.0,74100.0,75500.0,74700.0,71865.0,70478.33333333333,71424.16666666667,7120
2006-04-27,75500.0,75500.0,74400.0,75200.0,75000.0,72175.0,70526.66666666667,71468.33333333333,2170
2006-04-28,74200.0,75200.0,73500.0,75000.0,74980.0,72410.0,70578.33333333333,71514.16666666667,8138
2006-05-02,75000.0,75000.0,73700.0,74500.0,74840.0,72620.0,70645.0,71567.5,3350
2006-05-03,73800.0,74500.0,73700.0,74500.0,74940.0,72810.0,70745.0,71613.33333333333,4400
2006-05-04,74300.0,74900.0,73800.0,74500.0,74740.0,73000.0,70836.66666666667,71665.83333333333,3070
2006-05-08,75200.0,76200.0,75200.0,76000.0,74900.0,73280.0,70961.66666666667,71760.0,2530
2006-05-09,76000.0,76500.0,75300.0,76400.0,75180.0,73610.0,71095.0,71871.66666666667,3820
2006-05-10,76200.0,79000.0,76200.0,77000.0,75680.0,73980.0,71260.0,71988.33333333333,19355
2006-05-11,76900.0,78200.0,76900.0,78100.0,76400.0,74370.0,71470.0,72116.66666666667,18125
2006-05-12,77700.0,78000.0,76300.0,77800.0,77060.0,74760.0,71701.66666666667,72246.66666666667,8490
2006-05-15,76700.0,77000.0,75100.0,76000.0,77060.0,74980.0,71918.33333333333,72346.66666666667,1420
2006-05-16,75100.0,75100.0,72500.0,73500.0,76480.0,74985.0,72076.66666666667,72430.83333333333,3330
2006-05-17,73400.0,74500.0,72600.0,73400.0,75760.0,75075.0,72220.0,72486.66666666667,10270
2006-05-18,73400.0,73400.0,73400.0,73400.0,74820.0,75120.0,72310.0,72545.0,0
2006-05-19,73400.0,73400.0,73400.0,73400.0,73940.0,75110.0,72443.33333333333,72580.83333333333,0
