날짜,시가,고가,저가,종가,MA5,MA20,MA60,MA120,거래량
2000-01-04,50379.5703125,57832.98828125,50379.5703125,57694.9609375,,,,,76941
2000-01-05,56590.75390625,56590.75390625,51069.703125,51069.703125,,,,,53178
2000-01-06,52587.9921875,53140.09765625,45548.65234375,47895.1015625,,,,,46802
2000-01-07,46307.796875,49275.36328125,45962.734375,46928.91796875,,,,,36514
2000-01-10,48309.1796875,50379.5703125,47619.046875,49206.34765625,50559.00625,,,,42021
2000-01-11,50655.625,53140.09765625,50241.546875,51345.75390625,49289.16484375,,,,66581
2000-01-12,50103.51953125,53140.09765625,49689.44140625,49689.44140625,49013.1125,,,,33834
2000-01-13,50448.5859375,51483.78125,47619.046875,49413.38671875,49316.76953125,,,,24198
2000-01-14,49413.38671875,50655.625,48516.21875,50103.51953125,49951.68984375,,,,58539
2000-01-17,50103.51953125,50379.5703125,48309.1796875,49551.4140625,50020.703125,,,,21735
2000-01-18,48309.1796875,49482.40234375,46652.86328125,47895.1015625,49330.57265625,,,,28255
2000-01-19,45755.6953125,48309.1796875,45272.6015625,45272.6015625,48447.2046875,,,,32385
2000-01-20,45272.6015625,45272.6015625,40993.7890625,44168.390625,47398.20546875,,,,32312
2000-01-21,44168.390625,44168.390625,42374.05078125,43340.234375,46045.5484375,,,,17388
2000-01-24,41683.921875,43271.22265625,41683.921875,42512.078125,44637.68125,,,,37456
2000-01-25,41269.83984375,41821.9453125,39889.578125,41407.8671875,43340.234375,,,,46657
2000-01-26,40027.60546875,41407.8671875,37957.2109375,38785.37109375,42042.78828125,,,,45788
2000-01-27,38095.23828125,43340.234375,37681.16015625,41269.83984375,41463.078125,,,,86722
2000-01-28,41407.8671875,42788.12890625,40441.68359375,41407.8671875,41076.6046875,,,,72232
2000-01-31,41269.83984375,41545.89453125,40027.60546875,40717.73828125,40717.73671875,46483.7818359375,,,39919
2000-02-01,43478.26171875,44168.390625,41821.9453125,43064.18359375,41049.0,45752.24296875,,,69552
2000-02-02,43064.18359375,43892.33984375,42098.0,43478.26171875,41987.578125,45372.6708984375,,,34920
2000-02-03,43616.28515625,44444.4453125,42650.10546875,43478.26171875,42429.2625,45151.82890625,,,31153
2000-02-04,43478.26171875,43478.26171875,43478.26171875,43478.26171875,42843.34140625,44979.29609375,,,0
2000-02-07,43478.26171875,47619.046875,42788.12890625,45686.6796875,43837.1296875,44803.3126953125,,,95054
2000-02-08,45548.65234375,46514.8359375,43064.18359375,43064.18359375,43837.1296875,44389.2341796875,,,30356
2000-02-09,43892.33984375,44444.4453125,41545.89453125,42098.0,43561.07734375,44009.662109375,,,38398
2000-02-10,42098.0,42098.0,40027.60546875,40579.7109375,42981.3671875,43567.9783203125,,,79260
2000-02-11,40579.7109375,40993.7890625,38785.37109375,39337.47265625,42153.209375,43029.6759765625,,,53902
2000-02-14,38647.34375,38647.34375,36853.00390625,38371.2890625,40690.13125,42470.6697265625,,,57815
2000-02-15,37405.10546875,38233.265625,35610.765625,35610.765625,39199.44765625,41856.4529296875,,,39630
2000-02-16,36162.87109375,36507.9375,33126.29296875,33126.29296875,37405.10625,41249.1375,,,57742
2000-02-17,33816.42578125,38095.23828125,33540.37109375,38095.23828125,36908.21171875,40945.4798828125,,,76434
2000-02-18,39613.52734375,41269.83984375,36576.94921875,37405.10546875,36521.73828125,40648.7234375,,,109544
2000-02-21,36024.84375,36024.84375,33816.42578125,33954.453125,35638.37109375,40220.8421875,,,45063
2000-02-22,33126.29296875,35127.67578125,32712.21484375,34644.58203125,35445.134375,39882.6779296875,,,64263
2000-02-23,36162.87109375,37888.19921875,34713.59375,35610.765625,35942.02890625,39723.94765625,,,90707
2000-02-24,35886.8203125,37543.1328125,35196.6875,35955.83203125,35514.14765625,39458.247265625,,,62379
2000-02-25,36162.87109375,36162.87109375,34368.53125,34368.53125,34906.8328125,39106.28046875,,,61872
2000-02-28,32988.26953125,32988.26953125,30227.744140625,30227.744140625,34161.491015625,38581.78076171875,,,77883
2000-02-29,31608.005859375,31884.05859375,29675.638671875,30227.744140625,33278.1234375,37939.9587890625,,,52743
2000-03-01,30227.744140625,30227.744140625,30227.744140625,30227.744140625,32201.519140625,37277.43291015625,,,0
2000-03-02,31608.005859375,32298.13671875,30503.794921875,31331.953125,31276.743359375,36670.11748046875,,,65277
2000-03-03,31608.005859375,31746.03125,29675.638671875,30365.76953125,30476.191015625,36014.49287109375,,,42310
2000-03-06,32436.162109375,33816.42578125,31469.978515625,33264.3203125,31083.50625,35393.37490234375,,,88389
2000-03-07,32988.26953125,35058.66015625,31538.9921875,33402.34765625,31718.426953125,34910.28310546875,,,80854
2000-03-08,31884.05859375,34506.5546875,31746.03125,33954.453125,32463.76875,34503.10576171875,,,54699
2000-03-09,35058.66015625,38647.34375,34092.4765625,36576.94921875,33512.76796875,34302.96767578125,,,174169
2000-03-10,36576.94921875,37267.08203125,35196.6875,35472.73828125,34534.16171875,34109.73095703125,,,56945
2000-03-13,36576.94921875,37888.19921875,36024.84375,36853.00390625,35251.8984375,34033.81669921875,,,109182
2000-03-14,33402.34765625,36576.94921875,33402.34765625,35196.6875,35610.76640625,34013.11279296875,,,38688
2000-03-15,33816.42578125,34506.5546875,33333.33203125,34368.53125,35693.58203125,34075.22470703125,,,33761
2000-03-16,35472.73828125,35886.8203125,32988.26953125,32988.26953125,34975.84609375,33819.87626953125,,,42165
2000-03-17,34092.4765625,34506.5546875,32988.26953125,33126.29296875,34506.55703125,33605.93564453125,,,29921
2000-03-20,31884.05859375,33126.29296875,31884.05859375,32160.111328125,33567.978515625,33516.2185546875,,,23473
2000-03-21,32298.13671875,32988.26953125,31815.044921875,31815.044921875,32891.65,33374.74169921875,,,21082
2000-03-22,32160.111328125,32712.21484375,31746.03125,32436.162109375,32505.176171875,33216.0115234375,,,37674
2000-03-23,31884.05859375,32436.162109375,31469.978515625,31815.044921875,32270.53125,33008.97216796875,,,27168
2000-03-24,32712.21484375,32919.25390625,31469.978515625,31815.044921875,32008.281640625,32881.2978515625,,,23908
2000-03-27,31746.03125,32160.111328125,31331.953125,31884.05859375,31953.07109375,32964.11357421875,39343.225390625,,39050
2000-03-28,32436.162109375,33057.28125,31469.978515625,32574.189453125,32104.9,33081.43583984375,38924.54586588542,,58104
2000-03-29,32574.189453125,34920.63671875,32574.189453125,34782.609375,32574.189453125,33309.1791015625,38653.09430338542,,72522
2000-03-30,36576.94921875,37198.06640625,33816.42578125,35196.6875,33250.51796875,33502.4158203125,38441.45406901042,,137510
2000-03-31,35196.6875,35886.8203125,32574.189453125,32712.21484375,33429.951953125,33619.7380859375,38204.509016927084,,44484
2000-04-03,31469.978515625,32643.203125,29123.533203125,30227.744140625,33098.6890625,33467.90927734375,37888.198958333334,,51439
2000-04-04,29261.560546875,29675.638671875,26501.03515625,28019.32421875,32187.716015625,33198.75810546875,37499.425130208336,,55786
2000-04-05,28019.32421875,28019.32421875,28019.32421875,28019.32421875,30835.058984375,32902.00166015625,37138.256510416664,,0
